,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
10,06182023-1406,4236603025,238345847,100629,Argentina Corned Beef 150g,150G/GR X 1,3500000,3500000,3500000,0,,Argentina,729,7158,,6688,189,114,42,125,7158,4.859781696053736,3573,40051,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['de22d28848d5589beab21e5cd0305293', 'cb1a6828ab69741b4bf4e39fa83f460f', '8cde525177fdd393029043afa880d7eb', '28af6ec58901c5ad9fe6bc8cacf7160e', 'dadcbb5be0dad59404b893ef34de05fa', 'cb7daa23246a87dd80c09ef2655d5e6c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
11,06182023-1406,19728656479,238345847,100631,Pedigree Pouch Puppy Beef Egg Loaf with Veg 80g,80G/GR X 1,2700000,2700000,2700000,0,,,180,610,,564,28,11,2,5,610,4.8754098360655735,1474,9710,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5300d3833efc014f87114a73dc29f3f0', 'cdbf34725f734ceaad77489975b4fdb5', '2457894f1b33068682b0a7e3529b0871', '70bb4a964fab05309ce527fbc6ae44ce']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
12,06182023-1406,6445832266,238345847,100631,Whiskas Tuna in Pouch 80g,80G/GR X 1,3000000,3000000,3000000,0,,Whiskas,355,2382,,2286,45,18,12,21,2382,4.917261654766905,2698,44512,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['bd446a8c94dfdd2119c3c1c2f0fb18f4', '4221e9d007225f058897090e49d4db72', '8ca43a380d0472a2e098ada74dbee120']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
13,06182023-1406,11814548008,238345847,100629,Monde Special Cream Puffs Chocolate 25G,25G/GR X 1,1600000,1600000,1600000,0,,,942,1361,,1194,74,37,21,35,1361,4.7421013960323295,2452,9396,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['296dd71d1eb19110cd42afac15972d65', '59f4ee958d0edc90c24410379e78e736', '62da14ffb533e67fdb2eccb455bccb76', 'deb5c1940ab0fb538f8cadf12c9c9220', '7c14fe0266cf10ace8bbfd882f3dac74']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
14,06182023-1406,4534782770,238345847,100629,BEAR BRAND Powdered Milk Drink  300g,300G/GR X 1,13000000,13000000,13000000,0,,Bear Brand,1053,7445,,7058,188,88,39,72,7445,4.89944885065197,5315,34151,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22110-l5eczcyaeljv13', 'sg-11134201-22110-lws0zbwaeljv5e', 'sg-11134201-22110-bnpjed5aeljvc7', 'sg-11134201-22110-9j1ipqsaeljv8e', 'sg-11134201-22110-38eixj7aeljvd1', 'sg-11134201-22110-dy50aqabeljvce', 'sg-11134201-22110-pn1oj7cbeljv8c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
15,06182023-1406,3151060778,238345847,100629,Argentina Beef Loaf 150grams,150G/GR X 1,2100000,2100000,2100000,0,,Argentina,425,3805,,3494,127,82,30,72,3805,4.82986568343429,2651,19485,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['40bab67b7174cb260af137608dd7b57b', 'cf1d4671d8b207552a319e90bd22fa02', '0ac02513e0bf39cc962d0dca708934cb', 'd82fa533ed1665b8bffa9d647cc074f6', '882ca04eb91245d215bf8bf2fa7be51a', 'f76611a3518c82f450b912f98469805b', 'b07151e19d45a65dc0bf981cb573c186']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
16,06182023-1406,8772462050,238345847,100629,Bingo Cookie Sandwich Double Choco Minis 20g,,800000,800000,800000,0,,,666,2160,,1960,75,53,27,45,2160,4.800185442744553,2621,15118,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3d1c750ca8d51cfe7dafdf6e88da6839', 'abef4f44886f437bd77f0d2c501f4d55', 'e616e3bacd7a3decc0c797d531e05e17']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
17,06182023-1406,12881664150,238345847,100629,Nissin Pasta Express Creamy Carbonara 60g,60G/GR X 1,1600000,1600000,1600000,0,,,614,2147,,1975,78,41,18,35,2147,4.835118770377271,2614,19153,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f70e40bb9d2cac21c750e93b6f4b09c9', 'c25484ec2a2ce030432835f6f75e5e76', '6fa494a521a73c2869c2250337a1169e']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
18,06182023-1406,7436632431,238345847,100629,Argentina Meat Loaf 150g,150G/GR X 1,2200000,2200000,2200000,0,,Argentina,573,5184,,4862,138,77,29,78,5184,4.8685581933989575,1980,26874,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['026a5868f155320487aaae02cee35c05', '690f25d335990efecac14bc20b2b8302', 'c40cf87dc79ec6e9108f17ea11ae3c42', 'b1554094cc17b370d0126ee401a03eb7', '9468de55c81db4e2acfebf78f07718de', 'ba5f132b4542c537a41001c075beb0ae', 'c94a9d01feab5bfc75bd54bf9729ff95']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
19,06182023-1406,7236621856,238345847,100629,Century Tuna Flakes in Oil 155grams,155G/GR X 1,3800000,3800000,3800000,0,,Century Tuna,618,6345,,5843,194,129,43,136,6345,4.827597095042627,2076,34108,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['44e0f8379ec5f279d39ff772e04946e3', '8737e0fcd993bfcfb2a02ed0f1ca906d', '4ddc3ce846a923cb5004c0cce71dd7aa', 'a788e3dbc4a962e18c5dbb7152bc76c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
20,06182023-1406,10614691634,238345847,100629,Lucky Me! Pasta Mac and Cheez 75g,,2600000,2600000,2600000,0,,,977,3070,,2880,79,53,17,41,3070,4.8766318537859,2114,19191,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['5c602e81243929113a86cbfa19a72fd6', '01e52718363f5116eb6c957523c8ce15', '26cc98e069cdf9db912f7a4c2e817f76']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
21,06182023-1406,6463641448,238345847,100632,Babyflo Baby Cologne Butterfly Kisses 100ml x2,100ML X 2,12300000,12300000,12300000,0,,,2436,5352,,5051,174,60,23,44,5352,4.8992523364485985,2063,18362,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['65ab6e89e749091ec2338812a268f694', '0c755db8a4139a882fc1754b45a7f93f', '7e5bd0ee94cf33b0c98e867d95c26628', 'fa3f1752bd2329349037d2e3a634e415', 'aa56a5ab936f278f1398c563f912fde9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
22,06182023-1406,8990471009,238345847,100629,Bear Brand Fortified Powdered Milk Drink SWAK Pack of 8 - 33g,33G/GR X 8,9400000,9400000,9400000,0,,,480,3468,,3268,77,58,18,47,3468,4.876514714368148,2182,15325,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['sg-11134201-22100-qvetmdh94wiv1f', 'sg-11134201-22100-21ueqjh94wiv30', 'fc8b2ef76feceda68197c7f6156889c3', 'ec1acd385615d3d2c445cbbf0af564af', '6d379c907d6a3d50fe882857ebbf9d49', '2f82a1b9196a0d98de90db740081be65']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
23,06182023-1406,5036601657,238345847,100629,Coco Mama Fresh Gata 200ml,200ML X 1,3100000,3100000,3100000,0,,Coco Mama,459,3719,,3501,104,45,23,46,3719,4.882337102854065,1420,32548,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['1c6ee4978410345084dc237ccdf4247a', 'd5bd10d583719d6a45442655f174f0fb', '41a9aaf204d7564267cc5b122d19e25f', '856ed76c3653fc589aa0db267f941967', '395f2305a3f99d2586437cc4ba906526']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
24,06182023-1406,3634981326,238345847,100629,Chuckie Opti-Grow Flavoured Milk Baon Saver's Pack 6's  (110ml),110ML X 6,8500000,8500000,8500000,0,,Chuckie,3996,8704,,8217,213,116,50,108,8704,4.885119595216191,2431,28333,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['79a0dd3f16b4941dc4f0fa81f5185c0b', '65083ce74446ab27f098be0955e32879', '6f225fae7d45e7cdd415011636dee02c', 'b24f5d449fcddc773e4ea86817214cc3', '294444bb2f0b0b87c3c910b63de09b7d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
25,06182023-1406,5793051233,238345847,100629,Nissin Cubee Wafer Chocolate & Cream 25g,25G/GR X 1,1100000,1100000,1100000,0,,,196,999,,934,31,13,4,17,999,4.862862862862863,1507,6586,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['be4dd4fb076a4651dee36bdd7cab3087', 'c2d9f574fbbd48557759bc647effe82d', '2bb6fcdc0aa90e8c66c41dca4e74611e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
26,06182023-1406,9214617902,238345847,100629,Alaska Krem-Top Non-Dairy Coffee Creamer 450g,450G/GR X 1,10900000,10900000,10900000,0,,Krem-Top,173,1342,,1246,49,20,6,21,1342,4.86055182699478,369,6115,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-af4ku3vgekiv25', 'e873f9ecad8a0d43da17d22b945f022a', '90bf8fffdb8963101191410ab2fe6079', '54a1c2d61cc221dca08b89ae7cbe1ed4', 'f183e36b7d7890bb4eb09ffe0fc3adc8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
27,06182023-1406,4734802280,238345847,100632,Cerelac Baby Food Wheat Banana and  Milk 250g,250G/GR X 1,13500000,13500000,13500000,0,,Cerelac,537,2264,,2173,44,17,11,19,2264,4.918692001767565,1252,10465,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-lk4pqncn0wiv19', 'sg-11134201-22100-e3flypcn0wivd2', 'c531ca1a66a4d0babdf44335a565daa5', '4acf94f0f2e575baab16ceb498d20c05']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
28,06182023-1406,7797509780,238345847,100632,NIDO® 3+ Powdered Milk Drink For Pre-Schoolers Above 3 Years Old 2.4kg,,139500000,139500000,139500000,0,,,86,1251,,1207,24,8,2,10,1251,4.931254996003197,1154,3479,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['d96b2b8c340973fb184a688a918c0c01', 'a91ea6b4b32c50a03fe2cd122127a0e7', '39852416f743681e31f6154d4b08173d', '1fa8ebc1c7523c2da9be23b382e55ca4', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
29,06182023-1406,8527430486,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,5500000,5400000,5400000,2,2%,Knorr,491,3495,,3297,83,47,19,49,3495,4.878900658459776,447,12357,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
30,06182023-1406,6625346126,238345847,100629,Smartfood Popcorn White Cheddar 155.9g,155.9G/GR X 1,10100000,10100000,10100000,0,,SmartFood,457,1023,,900,43,27,14,39,1023,4.719607843137255,438,5162,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['865b5baa8a76dabfbdd269b2bb92f406', 'ab01307da2c3e9bc2b10569f41ea30c0', '602439248269b2350efbd6c350e3e119', '9954d89c65d6ddcf7a0e0e05ed4ba1b1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
31,06182023-1406,11268227014,238345847,100632,Cerelac Healthy Snacks Nutripuffs Banana & Strawberry 50g 3pcs,50G/GR X 1,25500000,25500000,25500000,0,,,191,864,,834,11,7,2,10,864,4.917824074074074,589,2788,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['7f2a978830bd1ecc2035cf5bf359fa26', '9c1a8fd9bded195f420fbe1d3e201763', 'b5189782624be52867930c7f4d4b513b']","[{'name': 'Variations', 'options': ['x3'], 'images': None, 'properties': [], 'type': 0}]"
32,06182023-1406,6152667136,238345847,100629,UFC Hapi Fiesta Vegetable Oil 1L Sup,1L X 1,13500000,13500000,13500000,0,,UFC,383,3628,,3385,112,58,20,53,3628,4.8640375068946495,362,15934,1,False,"Calamba City, Laguna",False,False,False,True,False,False,False,"['1162b7d6cd6efed6364a7b8cf8a77ded', '572036b3f917b74eb9899d079d91fadb', 'b2dcad7d06f17201cdc6b8c4dbb5a842']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
33,06182023-1406,7623658794,238345847,100630,Grips Man Powder 50g,,4100000,4100000,4100000,0,,Grips,276,513,,488,17,3,2,3,513,4.920077972709552,182,2341,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['58e43598417adfc9504d7ebecf6f1490', 'a620d8c0f6bb3e3bc4828d429ab03dd6', 'd84ff8ef1af18029e959b883aae74a56', 'd73d5670482671b4d936eaac7e129da6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
34,06182023-1406,8614309290,238345847,100629,Hershey's Chocolate Syrup 650g,650G/GR X 1,22500000,22500000,22500000,0,,Hershey’s,923,685,,662,9,6,5,3,685,4.934210526315789,316,2468,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6b3e67c81c165530390e988eb28a81b7', 'df055f38f5a130bc52e1b370d376e8a8', '5c0d546359c262192799b6e2d8901956']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
35,06182023-1406,13405472398,238345847,100636,Mighty Clean Detergent Powder Original with Optical Brightener Powder 1kl,1KG X 1,5000000,4000000,4000000,20,20%,,150,2120,,1914,119,42,17,28,2120,4.826622453813359,1321,8849,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f785365abbf92b8ee2184fd51c0074e0', '3f7776609ae0fed4fc78faeed150e5d7', '0ea17cd35caa3e8808ab32a8ec31569e', '5d78b672de87a542405fa0c301db3a1c', 'cdc750f7c6d11d35d752e0f5009e8f9b', 'd2534b00ca850e773a8a460c4026fa5e', '561fa8562c67328071798e25c0f8685c']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
36,06182023-1406,7893043037,238345847,100629,MY San Graham Honey Handy Pack 210g,,4300000,4300000,4300000,0,,None,573,1865,,1738,59,29,12,27,1865,4.865735767991407,1259,11892,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['39c2e1c888450c75596a7b8fd153bf32', 'cd266177ce87605992803c2bf4b84a5c', '53b9192701445792c7836ab44344083e', 'bd9c9b24efcac94db410594933998ad6', 'e2dd8548bb81fa12f251ff64fd275b6d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
37,06182023-1406,3345912476,238345847,100631,Whiskas Junior Tuna in Pouch for Kittens 80g,80G/GR X 1,3300000,3300000,3300000,0,,Whiskas,1231,3903,,3724,89,45,14,31,3903,4.914849961528597,2008,66146,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['da21f4838dba4e330958147384599c1c', 'dc825838a27299ab60278a9e51413241', '250e971b123ed5c36248af196bfedd90']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
38,06182023-1406,5193080719,238345847,100629,Lucky Me! Instant Noodle Soup Lomi Seafood and Vegetable Flavor 65g,,1700000,1700000,1700000,0,,,371,2720,,2563,58,43,8,48,2720,4.871502209131075,1740,19458,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['0954aa5f7c42b6525d3d45cfb74e5078', '1a112c6b83d6b9dc7f367cb83f5a3832', '9be1293a6ee0f3885315d07303f6de89']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
39,06182023-1406,8972128424,238345847,100629,Lucky Me! Pancit Canton Instant Noodles Chilimansi Multipack 6 Pieces 80g,80G/GR X 6,9600000,9600000,9600000,0,,,518,4241,,3948,154,53,25,61,4241,4.865738555922605,1405,10591,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['086d449564dbef956e9f7a3c376e5a4b', '3825c65086fcdd783225528e16d63945', '3cfb04c9478ad6a6589e1d769f6e74c8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
40,06182023-1406,12705470660,238345847,100636,Mighty Clean Detergent Powder Calamansi - Powder Green 1 Kilo,1KG X 1,5000000,4000000,4000000,20,20%,,194,2644,,2400,146,56,12,30,2644,4.844545800076017,1364,11669,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['177e181e537ebe0681491f91be4ab8dc', '223e70b177e321204cf742e47103c656', 'f78645ad9c53d4cbc12513f11f63eb17', 'd2534b00ca850e773a8a460c4026fa5e', '561fa8562c67328071798e25c0f8685c', '963580a0597ecd8ab5050bd6061e69f4']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
41,06182023-1406,3017468330,238345847,100629,Knorr Cream of Mushroom Soup Mix 62g,62G/GR X 1,5500000,5400000,5400000,2,2%,Knorr,464,2486,,2313,66,43,25,39,2486,4.855183541750706,283,8472,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['a4b82369efc6f0b54920ed929d29e47e', '67c029e8d9a7fdb297eaf4f1886917cb', '5e9b1b475b6346f1460e3dd6cb9081f5', 'cf66ad99b89f9b0d9406964a0260f164', '455a0083aac7980e12a7485d798f25c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
42,06182023-1406,5245819953,238345847,100631,Pedigree Adult Beef in Gravy Flavor 80g,80G/GR X 1,2600000,2600000,2600000,0,,Pedigree,456,2169,,2050,60,27,9,23,2169,4.8952468850946005,1715,21965,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f6d2d9b7d35524d5972ed712ec5c1050', 'b3e2ccd605731ae2a0177de28733cb6c', 'eb4c0779e2f6625a2310ec24ce3c3644', '4637d111f206a2647bd2d469659834bb', '384162fdef4b60054717474c8fc3adfc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
43,06182023-1406,9889121267,238345847,100629,Combi Triple Choco Cracker Sandwich 30g 10 Pieces,30G/GR X 10,6600000,6600000,6600000,0,,,776,5597,,5269,154,68,25,81,5597,4.878798712906685,1069,14609,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['ac5288f0effc179d0eff1c7b34e487b0', 'a8f38e1089e24c37cd7fc9c746b10617', '30dca11115c799e2184b637ca158eab6']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
44,06182023-1406,17422503144,238345847,100629,Jack 'n Jill Presto Creams Peanut Butter 30g Pack of 10,10Piece X 1,6100000,6100000,6100000,0,,,211,1969,,1824,69,27,13,36,1969,4.846544715447155,764,5642,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['2a1add2ff24efb1e1d192f540fcf92d2', '290eea4d880cb9f33fceb01b15fc79c5', 'aa802e0171a20170c3ca8ee118b6b86b', '66c093b539b91456ada0465c2a9999d7', '4ef6a3701d15ad830d91df66f4650a33']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
45,06182023-1406,5934793519,238345847,100629,Nestle All-Purpose Cream 250mL,250ML X 1,8500000,8500000,8500000,0,,Nestle,944,4385,,4183,77,44,20,61,4385,4.896685714285714,1699,29372,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['206d91912eb8cbf6f305782e9142bda2', '18415619d0b9add2748fe4f388cf3edd', 'c24701b524814db4a3b1338c08aef63d', 'ae4edd678d4def5f39a56f4701a9c394', '589077660156f814196b0ac4fd2e5bcb']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
46,06182023-1406,7063787267,238345847,100001,Caress Basic Adult Diaper Medium 1's,1Piece X 1,2100000,1700000,1700000,19,19%,None,204,1822,,1703,78,25,9,7,1822,4.8995609220636664,2758,11888,1,True,"Cabuyao, Laguna",False,False,True,False,False,False,False,"['8408f47de5a81cd9f7b278486b713af0', 'dc0abd1a1dbc84fe5665f4d2552ac656', '75d963d52da4093dc054b9c5068c88fe']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
