,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
738,07082023-2349,4356181807,238345847,100632,EQ Dry Pants Jumbo Pack Baby Diapers XXXLarge  - 40's,40Piece X 1,48800000,44000000,44000000,10,10%,Eq Dry,158,2318,,2243,44,18,4,10,2319,4.946050927924039,1546,6834,1,True,"Cabuyao, Laguna",False,False,True,False,False,False,False,"['83dfeb991f8a1fbcce06c326dfdca533', '7197db0d5e59c2b708dcaa71ad824e2d', '0c51348f15711257ca960adf91234f9b', '917bff9cab2764bccda3e272f048b327']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
739,07082023-2349,7241978642,238345847,100630,Dove Bar Relaxing Lavender 106g,113G/GR X 1,7600000,6800000,6800000,11,11%,Dove,119,210,,204,2,3,0,1,210,4.942857142857143,18,571,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e124de45be8b047b3d6431cfc2c68acd', '0dcdc55eb17df6ab68fc37113f756edc', 'dda5d75ed00eaf46d1ced0c0d3343b89', 'a721e5d86f0d8705b09095f053a71f9c', '1c029ca87763c40de42b0f4a32359c75', 'c8ca347482c099a9d5d1439b3e3e8ae1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
740,07082023-2349,3396897792,238345847,100001,Kotex Freedom Ultrathin Sanitary Napkins 23cm  2  Packs 16 Pads,16Piece X 2,8000000,7200000,7200000,10,10%,None,82,316,,306,7,1,0,2,316,4.94620253164557,392,924,1,False,"Liloan, Cebu",False,False,False,False,False,False,False,"['3a8e83ed4ce6f6677406122c36e7ec14', '22ba3ba12bb445dd186e5865a4dfdd54', 'e2f9c563287f813d65922064eac0552f', '4a28c887d4897f041596854f6c10ef21', 'f32cf5c6afce18c7d6ea247d7c4db2dc', '52eecb6e73b88a639414ecae4fd0bcb4', '1540e0791b694cb05eec0655ea1d1f79']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
741,07082023-2349,21523084919,238345847,100629,Haribo Goldbears 160g,160G/GR X 1,0,10000000,10000000,0,,,9,7,,7,0,0,0,0,7,5.0,5,24,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['04ce153f8fa8353684319a72303efb48', '9207075e76c917200f58eb0cc646e674', '872aa101635df4b08369dbf50d4b7607', 'd86d8334e1c847e27bf16b865e37863f']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
742,07082023-2349,3256495527,238345847,100629,Lady's Choice Caesar Dressing 1L,1L X 1,0,40900000,40900000,0,,Lady's Choice,123,199,,195,1,1,0,2,199,4.944723618090452,47,1111,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f624917fcfe882a97336b12ddf08ada5', '20d8ad9c0f7a094cccf59338f7b7ad03', '26c6ffdbc75c0c7cb30bec2242f4f079']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
743,07082023-2349,4429777281,238345847,100630,Pantene Hair Fall Control Shampoo 900mL,900ML X 1,48900000,44000000,44000000,10,10%,Pantene,206,889,,825,23,15,9,17,889,4.836711711711712,35,2088,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['sg-11134201-22110-rw5inp0drfkvd7', '6127d6d732854301b87ada4a5130dbe9', 'a3a33a75b0e1f65d40bfcadbe70fad80', 'a22597fe492371e5f2e65541c06768b6', '21a0b231b1ac98e61fc61fb37aad92fa', '01eef792b52ba11c1d891947f6832ab0', '76f844a039f3a202d5beaede88f77ba3', 'bef170edea6341b5c5a00ba2b02e9a00', 'c5457f5a7e0ea69aa7b38aac31f10730']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
744,07082023-2349,8545283187,238345847,100629,Boy Bawang Cornick Garlic 100g x 6,100G/GR X 1,0,9000000,9000000,0,,Boy Bawang,21,199,,192,5,1,0,1,199,4.944723618090452,140,783,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['25c117908bf22086fe8b23118ffbf853', '93e9e049c29718a8216df02f9d0be758', '3a327cd64af7793e0f992f3976a0b3f0']","[{'name': 'Variations', 'options': ['x 6'], 'images': None, 'properties': [], 'type': 0}]"
745,07082023-2349,7042229261,238345847,100630,Dove Unscented Nourished and Smooth Deodorant Roll on 40ml,40ML X 1,13200000,12100000,12100000,8,8%,Dove,101,393,,375,13,3,1,1,393,4.941326530612245,76,1355,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['66e184b4071f91e06aaadb8e68d9e474', '9a4bc46c74cd62b4408233fcb36f388c', '19f18b9cb6ad733f41e879f1fa507b0b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
746,07082023-2349,5569852228,238345847,100636,Lysol Multi-Action Cleaner Lemon 200ml,200ML X 1,4900000,4400000,4400000,10,10%,Lysol,207,641,,621,10,4,1,5,641,4.940625,387,1931,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['2d59c8282621c0be50bfb00fce9c7152', '64ebbda9f6751aa16f3292f057f00cb8', '25c1a7ba0e2874c65bc815a850d80d11', '17a5bb18b9a248e192c6c80148892f75', 'd7be56646a600b2b509c284d6f6bd531', '28804481de3ac4fc149b9f8d1d1c6fee', '19fa8ed5353892250cdd4b32f2db6771', '55d1a4122fe8c3c61f0a9c28f7bf6510', '2215e2e4aa2d2f0257f2055a8dc7a1f5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
747,07082023-2349,4557514376,238345847,100629,Mega Prime Peach Halves in Light Syrup 850grams,850G/GR X 1,0,11000000,11000000,0,,Mega Prime,258,556,,514,17,9,5,11,556,4.84115523465704,92,2087,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c5639ab71cb4a54daa9e3dcea93b2d19', 'ca78cd0b4b1ab2585aad1d4941c53550', '0ba65f569aedfabe983b48c401e511e7', '948329f8fd8d71ad9cbb8a399e54f439']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
748,07082023-2349,10232993649,238345847,100001,Listerine Total Care Mouthwash 250ml,250ML X 1,19400000,17300000,17300000,11,11%,,42,149,,145,2,0,1,1,149,4.939597315436242,54,348,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['2bfd8d6d372a51a7036ccce9d58b7388', '09801afe0a57dba2e06a7759f4abf534', '76080f27b6b0f9b387b9e6d94b307b69']","[{'name': 'V1', 'options': ['O1'], 'images': None, 'properties': [], 'type': 0}]"
749,07082023-2349,6333486104,238345847,100629,TreeTop Apple Juice 2L,2L X 1,0,20400000,20400000,0,,Tree Top,187,788,,758,22,3,0,5,788,4.939008894536213,10,2963,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['833669707c81eb81f11e094910cdc481', 'badba9ff4760d0438959a2d52fa0b59b', '6a8cbd56db8cdd8eef7b2554dce92e80', '321b46f3016904b658de389652ab0896']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
750,07082023-2349,4363643326,238345847,100630,Apollo Lip Balm Pretty Pink 7g by 2s,7G/GR X 2,0,10600000,10600000,0,,,164,215,,205,9,0,0,1,215,4.93953488372093,94,609,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e9731a7cf8bbf140b214c1dfd6e6b1d4', '5fa465b49d81522bf2f06435a0f9b9ed', 'cac8a772e53ccabf81dee736c3139fea']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
751,07082023-2349,5879198671,238345847,100629,Dynamite Candy Choco 50's 200g,50Piece X 1,0,4500000,4500000,0,,Dynamite,87,363,,350,7,3,2,1,363,4.9366391184573,1,986,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['2355b66fea6283ee3dc21a5b1ab1c4db', '51ae29cf4038e56341a92c06000ac197', 'cc054e31d434c69b0f72d65f94699c01']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
752,07082023-2349,6048513987,238345847,100631,Pedigree Dentastix Large 112G,112G/GR X 1,0,9000000,9000000,0,,Pedigree,98,629,,608,12,4,1,4,629,4.9379968203497615,266,5026,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['d41a3ba4e8bef7a0cf7ee7e450028eca', '540233c1889756fe95c86346ae722212', 'af279dec2ff626e27cbb2e21f7d864d6', '13288e8c8c28b0a437163c65342c58b2']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
753,07082023-2349,7833453442,238345847,100001,Colgate Charcoal Clean Toothbrush Value Pack (Assorted),3Piece X 1,22500000,15000000,15000000,33,33%,Colgate,284,1271,,1223,26,14,2,6,1271,4.937007874015748,620,2558,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['1911ae02fb56cb0442588ac8f7a63b22', 'db41fac499753295615aac4e8bf46066', '98a8485782218b0869d56933543bcd5c', '1552ac72b6112548c60798006c83adb3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
754,07082023-2349,7170843583,238345847,100629,Libby's Corned Beef - Black Label 340g,340G/GR X 1,0,34100000,34100000,0,,Libby's,56,110,,105,3,2,0,0,110,4.9363636363636365,14,482,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['afef98f90db51f9a6895936fcdc7e9b6', '79076ed0411443051d622700c9be82d6', 'd96f088771616f3e701ccb1afcce4272']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
755,07082023-2349,20549573352,238345847,100632,EQ Dry Mega Pack Medium 84's,84Piece X 1,76600000,69200000,69200000,10,10%,,41,234,,222,11,0,0,1,234,4.935897435897436,97,575,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['70b2de0f194319b199252df34f48c6c6', '13d0f78a8b7858a1233c11ad0dbd11ae', 'cc7ebae421d640cfb3c4677418020f8a']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
756,07082023-2349,7235353429,238345847,100629,Del Monte Fiesta Fruit Cocktail 432g,432G/GR X 1,0,6500000,6500000,0,,Del Monte,126,326,,311,8,5,1,1,326,4.923312883435583,26,1667,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f19dace731974c76c527054a4e890cde', '4c22d547d7e521f5cccce8c79dc377f1', '82bcc26488f0c4bbf8f0980cd76605ec', '8ded3b53a72f75e0c7118f0f2a120663']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
757,07082023-2349,7093934265,238345847,100629,Gold Leaf Oriental Blends Sencha Green Tea 25 Teabags,50G/GR X 25,26300000,12900000,12900000,51,51%,,147,355,,344,5,2,2,2,355,4.9352112676056334,31,846,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['7d0c541b69bf85c05c0848256cb8f98b', '21a741e8a86839c8286d41a8c290d0f9', '41eb8a39089e9541eaf30cd97ae9f388', 'e09404d735ab4614e5cc1a1af1f25bbd']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
758,07082023-2349,8689128591,238345847,100629,Jeanne & Jamie's Recipes Digestives 6 Pieces 26g,26G/GR X 6,0,6400000,6400000,0,,,112,256,,245,5,3,2,1,256,4.933333333333334,99,1199,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['962d4ed9e5b10c4d57b593b5bc131f35', '99242d11ca24013f315650667ffab4a7', '9b7290f00a3341c5e1b6edac076bc572', '8e4ba8783ceac029d7b47d9932b00c2e', '3531104a6bc6099592c7725eab42627f', '458445fe162443005883ada713fa96b8']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
759,07082023-2349,4534003550,238345847,100001,Colgate Plax Antibacterial Mouthwash Ice Intense Flavor 60mL,60ML X 1,0,3500000,3500000,0,,Colgate,232,790,,762,13,10,0,5,790,4.932911392405063,21,2147,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['043751af2c5eddd2f1215c98d57c98e1', '2dd3d3a458551841cf40ec7c02808dc3', '23e23b53509dd370480944555e5ed3f5', '895c98d921708254dafc50431f213444', '636603c57a7118c39af727b1ea525ef9', '2686f69c5f1a49d26cd3329879abe13e', 'aa2b2aba2ce294d5c84b99e1f768f785', '6c9980cb6119ece3dc4e5e822e9c08c0', '66898baac8a94430060ab1f572179c98']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
760,07082023-2349,8591297098,238345847,100001,Mediplast Wound Management Kit,1Set X 1,0,26000000,26000000,0,,,189,107,,101,1,2,2,1,107,4.859813084112149,265,404,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c4706995140c95e29cf7b9c9699f45fd', 'f44f5b97026db56dcfe717ebf7ddbffa', '65215bb71982ab10d3d11f12293fab3e', '86e8117e8ab4878ecbcce8cf0e084daa']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
761,07082023-2349,10914902499,238345847,100629,Nissin Wafer Double Choco 55g,,1300000,1200000,1200000,8,8%,None,77,469,,452,10,3,0,4,469,4.931769722814499,23,1940,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3c08d8b5a0b66e3dba159d1efdf1798b', 'bc18d760385e27eb8990f2511c5c1a20', '9e50ffe6acfe59c648aabad97270d0ea']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
762,07082023-2349,3842323092,238345847,100630,Dr Kaufmann Soap Bar IR 80grams,80G/GR X 1,4300000,4100000,4100000,5,5%,Dr. Kaufmann,90,507,,490,7,2,3,5,507,4.926877470355731,82,1896,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['3b4908b5d916d735e31f5d42f8b3f1dd', '193ed3a918c9c1253e4bb673b86bbfec', '870b4cebafbb059fc23115998c177b44']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
763,07082023-2349,11933025810,238345847,100001,Modess Cottony Soft Non-Wing Sanitary Napkins 20S,20Piece X 1,10200000,8700000,8700000,15,15%,,33,398,,382,8,4,1,3,398,4.93198992443325,182,1057,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['8bd071dd24e9d4091756536bdd65f42f', '7a6750c46b98fa15ec3ee70cd9cc7acc', '8ed526cc5ac8f2c8f85003eb64d290e7']","[{'name': 'V1', 'options': ['O1'], 'images': None, 'properties': [], 'type': 0}]"
764,07082023-2349,8415959827,238345847,100629,Marca Piña Distilled Vinegar 500g,500G/GR X 1,0,9100000,9100000,0,,,59,100,,95,3,2,0,0,100,4.93,21,405,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['82139c1d95ac960a556b8094d8585679', 'da13bbfbfb86bab17954f18701b015ba', '7c3ef2db4d035c124d2a3c38080958e2']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
765,07082023-2349,6599032248,238345847,100629,Kasugai Yaki Sushi Nori 27G,27G/GR X 1,0,13900000,13900000,0,,,40,72,,68,3,1,0,0,72,4.930555555555555,2,231,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e35b775802f69bbef65c9ba632759a48', 'f14f75e9174709351e98323d8564a412', 'a1f774f341fdfe59846ab186b10f15ff']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
766,07082023-2349,6563782102,238345847,100001,Charmee Pantyliners Go Girl Pantyliner 20's,20Piece X 1,0,1800000,1800000,0,,None,393,2267,,2179,50,16,9,13,2267,4.928981032201147,497,10339,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['40b21b787eaafdfbbc1bfac138ba0d44', 'bd05972d8b4b209e09fbbc7828930943', '4b9941096021e9023772732d996120bd', 'eac4fffebb3e2dd3ceceaa87b6278a01']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
767,07082023-2349,7229776092,238345847,100632,Pampers Baby Dry Diaper Pants Diapers Large 58s,58Piece X 1,0,59000000,59000000,0,,Pampers,113,762,,733,17,4,3,5,762,4.929133858267717,38,2104,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['14a816e499003aa92cc8f5584e8d52d0', 'a16bd3ca09a9217474b242f4ee25728d', '91b44f7a280b95e3b0fec3da464338a7', 'd4a749d51e5851a44121ced1cd7ebe37', '34cc6fb565b6e5d123615e7de462b328', '485535ccf15933c2e79c8d6b2234982e', 'b93c9adbb4e2734da89615cb9463bb13', '3fd77c83f6e3582fd2ed3a53ea578012', 'c3b66e1bbcbc09e305cf416d423a30dc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
768,07082023-2349,6556188028,238345847,100632,EQ Dry Econo Pack Medium 36's - Tape Baby Diapers,36Piece X 1,34300000,31000000,31000000,10,10%,Eq,150,1177,,1126,28,13,3,7,1177,4.9285106382978725,432,3143,1,True,"Cabuyao, Laguna",False,False,True,False,False,False,False,"['61dac161667503ca363c77996ecbc0f7', 'ae1256f92a03b80efc1ee8f6c1b005a6', '4c8020c23306dc22f86c4f9a708103ce']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
769,07082023-2349,7950211333,238345847,100636,Baygon Protector Multi Insect Killer 500ml,500ML X 1,0,37500000,37500000,0,,Baygon,185,884,,850,18,6,4,6,884,4.929784824462061,1,2099,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f1f155cd2be5b0d33e2288edff746908', '52aa71cfb9f17e4328a481635ff68fb7', '473fa697a8a364c3ab4b71a6cb58e28b', 'd5febcfcdfc625e0aae30b2d5fe580a8', '4070f1f3cfe4004438c60e670ccd5578', '482e4b36f1aa81dd5f6407ef267a95a5', '7316745292747dea906d1a1948d42037']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
770,07082023-2349,4146671934,238345847,100629,Heinz Apple Cider Vinegar 473ml,473ML X 1,0,18200000,18200000,0,,Heinz,427,774,,744,18,5,2,5,774,4.930232558139535,90,1701,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['58b4f909c134fb6d87d0534eaaee9b00', '218dcd03aea2a0b164830a13a5374dc8', 'f3a604774b1234b40a5e05b943c48519', '340673a06d68e6fb300abd624f2b7325']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
771,07082023-2349,6629804468,238345847,100632,Pampers Baby Dry Taped Diapers Medium 52s,52Piece X 1,0,60500000,60500000,0,,Pampers,84,182,,173,7,1,0,1,182,4.928571428571429,134,536,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['ph-11134201-23020-v30p2ohbbrnv62', '7c332ad10eda0979335abd7bacea5c89', '17ff6432cae00144ad8e75001decb1ed', 'b741fa2eb393d60550bfc7d56a666662', 'c7eb1326291381468e78159ddc2b9a44', '0181e70eca0fd5e1bb5d63bcc4db317d', '5eac1cb6c06a9a8ea390df49069a9d4b', '7c71660e5d6be2839171a00626897516', 'f34ed9247890f602efd4ecc144dfd3c0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
772,07082023-2349,21437103655,238345847,100629,Anlene Gold 5X Plain 300g,300G/GR X 1,0,21900000,21900000,0,,,20,113,,109,2,1,0,1,113,4.929203539823009,15,346,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['08958a653eb0c090f6c6f91c2b17738a', '216640cba454aa773b5cd2fcf79b8138', '381cdd2ab4b633e15dc5d580332798cb', 'fe93b706f61ab66a16b4792f6f890fb8']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
773,07082023-2349,11314550194,238345847,100629,My San Graham Crackers Honey 700 grams,700G/GR X 1,0,21300000,21300000,0,,,67,155,,144,8,2,1,0,155,4.922077922077922,8,330,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f3419b2ee5e12111de0e330c59101f5e', 'c5192187f34b3312d29c91068775cf1d', '6e9db818506b81cdb5637d6b1d7bbcb1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
774,07082023-2349,7536628163,238345847,100629,Angel Coffee Creamer 200g,200G/GR X 1,0,3700000,3700000,0,,Angel,171,1582,,1510,32,19,4,17,1582,4.905183312262959,311,5659,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['ef9cbb4b41754c28ba21aa8abeb0015c', 'a2f687af9325c0428fef222a003e935f', '63ea26bd5f96b1e3b4330b7c3a8d90e1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
775,07082023-2349,3587724678,238345847,100001,AlcoPlus Red 70% Isopropyl Alcohol 500ml,500ML X 1,9600000,8200000,8200000,15,15%,Alcoplus,232,915,,883,15,7,2,8,915,4.926775956284153,134,2495,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['47d6037201bf1f4317245a3697ddb564', '1d0ed6b37fd993df8af2039bc0b7009b', '97961fd9fd46e65a8b839af0d1944dfc', '4fd4cf2c638443a26d0edb805cea23d4']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
776,07082023-2349,4823595626,238345847,100630,KeratinPlus Brazilian Hair Treatment Tube 200g Black,200G/GR X 1,10200000,8700000,8700000,15,15%,Keratin Plus,544,1208,,1162,24,7,6,9,1208,4.926263463131732,79,2800,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['8cf550efbea96d46e73b9852fb4def28', '2af9ce48ba546165cc903359f026f4e0', '77cdabceb9aea9385842eddde19f55c5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
777,07082023-2349,10532929705,238345847,100001,Carefree Super Dry Panty Liners 40S,40Piece X 1,10600000,9500000,9500000,10,10%,,28,220,,211,3,3,1,2,220,4.909090909090909,46,631,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['6e74781f7aee4e9439b16974488b25b9', '897a7f24f2f6e23412c26d8550736d0b', 'e63514147b72cbf05bcc36cf0cc79b58']","[{'name': 'V1', 'options': ['O1'], 'images': None, 'properties': [], 'type': 0}]"
778,07082023-2349,7741985750,238345847,100630,Sunsilk Shampoo Strong And Long 350ml,350ML X 1,20000000,18900000,18900000,6,6%,Sunsilk,91,625,,600,13,7,1,4,625,4.9264,19,1244,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c2c4780901f9ddd04860965400e82896', '0dd66cae42cee93ff97801d012535f1f', 'de8142f2dbeea9a8f8b8bc84cc3fd98b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
779,07082023-2349,7555100201,238345847,100001,Colgate Anticavity Toothpaste Infused with Korean Bamboo Charcoal 115g Twin Pack,115G/GR X 2,28800000,19900000,19900000,31,31%,Colgate,535,1349,,1292,36,6,6,9,1349,4.9265578635014835,187,2662,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['d2d2fc2bcd16fad9010c6fdebf680f74', 'c55a8ed083843c298d6a94b488d29b42', '732187d63b26a1042073361c28f4256e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
780,07082023-2349,12589684597,238345847,100632,EQ Dry Econo Pack Medium 38's Tape Baby Diapers Pack of 2,36Piece X 1,0,62400000,62400000,0,,,46,489,,469,11,4,2,3,489,4.924335378323108,216,1131,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['81b86e97721f788e26ddc21e7e23245d', 'b81d2d1d734956b26cf89e5a2e448b72', '3af282599441a33a8fdc4d27f7eec414']","[{'name': 'Variations', 'options': ['Pack of 2'], 'images': None, 'properties': [], 'type': 0}]"
781,07082023-2349,4639040738,238345847,100001,Oral B Complete Easy Clean Black 3s,3Piece X 1,0,13000000,13000000,0,,Oral-B,305,1154,,1108,27,6,4,9,1154,4.924610051993068,37,2492,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['ph-11134201-23020-4kxautnuarnv6a', 'c6c4e3bd339269e167bb9e8c7e28b9b8', '000f655e5888d7470cae80f9dd6b3be3', '3925cdf1a0873aad0b4a9db07537686b', 'e9af468a75de55a63eb1f30beef0a898', '7f996a3062a6b6920fa3ce20d1b966d5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
782,07082023-2349,8671984195,238345847,100629,Fita Biscuits 600 grams,,0,20500000,20500000,0,,,70,372,,344,11,6,3,8,372,4.835579514824798,29,810,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['0131f608419329ab18d403e55084033d', 'b3cdffba75eaf3611a1378d2b35d9852', '38e639395212a8ac5f75b03c901bcad5', '964ab7ab363bd6ba73e44c72a237cabf', '22443e29e8509a50ff4f5b8173423656']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
783,07082023-2349,4353757850,238345847,100629,Quaker Flavored Oatmeal Chocolate 33g Pack of 12,33G/GR X 12,0,15600000,15600000,0,,Quaker,218,616,,592,12,6,2,4,616,4.925324675324675,45,1400,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['5ff4b6c81a072fa9f76e4ca6d6e608e9', '32419835f7f92b3cc5d62f48825cbbda', 'f28253bc4ffb52ebb96cd572934b96a6', '2f9c41e3378301fbdaf700af8ba730bf']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
784,07082023-2349,3263952777,238345847,100001,Caress Basic Adult Diaper XLarge,10Piece X 1,32500000,30900000,30900000,5,5%,None,33,133,,129,1,1,1,1,133,4.924812030075188,132,1088,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['b4ea22e2b11d929f8cf12427889bc6de', 'c09fe775f44c3c95e46a0bb4f13b236c', 'b4ac1a5540fe180162482271715c641e', '6f72cf7548c5211cfd8ece9f3f60982b', '0d704019ff17db53baaec4590be858b5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
785,07082023-2349,9500958809,238345847,100632,Suave Kids 3 in1 Body Wash Watermelon Wonder 532mL,532ML X 1,0,25900000,25900000,0,,,84,328,,314,5,5,2,2,328,4.92354740061162,73,841,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['ff30442eefaf875631fc034f135da32c', '80bba0070b1b53af50737c14e8fa5954', 'f6b4afa77c0884bfa874470cfd30e036']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
786,07082023-2349,5125458539,238345847,100630,Belo Intensive Whitening Extra Moisture 65g  2pcs Pack,65G/GR X 2,13800000,12200000,12200000,12,12%,Belo,319,742,,709,19,9,0,5,742,4.923180592991914,67,1772,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['e90ef3e3591396103686a0882a851f76', '36e12ff07ab28e7a26757b81f4e3d49a', 'c818fc04499618e129ac098c5c4c206f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
787,07082023-2349,4234877325,238345847,100629,Nestle Fitnesse Cereal Breakfast Cereals 375g,375G/GR X 1,0,21100000,21100000,0,,Fitnesse,247,384,,371,7,0,2,4,384,4.924479166666667,110,1109,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['sg-11134201-22100-q4c0fkasdxiv96', 'sg-11134201-22100-gdvz2nasdxiv61', 'sg-11134201-22100-kc66pkasdxivaf', 'c8391a2291a9960aa5fcc6d6ded04eec', 'dd9326d51d494519ac41b8a12137878b', '99261f8fad8319016afd64c55d180949']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
