,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
10,06272023-1956,11814548008,238345847,100629,Monde Special Cream Puffs Chocolate 25G,25G/GR X 1,1600000,1600000,1600000,0,,,1140,1505,,1309,86,46,25,39,1505,4.728239202657807,1035,10638,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['296dd71d1eb19110cd42afac15972d65', '59f4ee958d0edc90c24410379e78e736', '62da14ffb533e67fdb2eccb455bccb76', 'deb5c1940ab0fb538f8cadf12c9c9220', '7c14fe0266cf10ace8bbfd882f3dac74']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
11,06272023-1956,8772462050,238345847,100629,Bingo Cookie Sandwich Double Choco Minis 20g,,800000,800000,800000,0,,,707,2232,,2020,80,54,30,48,2232,4.794078061911171,1793,15806,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3d1c750ca8d51cfe7dafdf6e88da6839', 'abef4f44886f437bd77f0d2c501f4d55', 'e616e3bacd7a3decc0c797d531e05e17']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
12,06272023-1956,7236621856,238345847,100629,Century Tuna Flakes in Oil 155grams,155G/GR X 1,3800000,3800000,3800000,0,,Century Tuna,631,6452,,5936,203,133,44,136,6452,4.827356000621021,1371,35043,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['44e0f8379ec5f279d39ff772e04946e3', '8737e0fcd993bfcfb2a02ed0f1ca906d', '4ddc3ce846a923cb5004c0cce71dd7aa', 'a788e3dbc4a962e18c5dbb7152bc76c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
13,06272023-1956,7436632431,238345847,100629,Argentina Meat Loaf 150g,150G/GR X 1,2200000,2200000,2200000,0,,Argentina,583,5289,,4959,142,78,31,79,5289,4.868142262580401,1309,27582,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['026a5868f155320487aaae02cee35c05', '690f25d335990efecac14bc20b2b8302', 'c40cf87dc79ec6e9108f17ea11ae3c42', 'b1554094cc17b370d0126ee401a03eb7', '9468de55c81db4e2acfebf78f07718de', 'ba5f132b4542c537a41001c075beb0ae', 'c94a9d01feab5bfc75bd54bf9729ff95']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
14,06272023-1956,5036601657,238345847,100629,Coco Mama Fresh Gata 200ml,200ML X 1,3100000,3100000,3100000,0,,Coco Mama,468,3765,,3542,105,47,25,46,3765,4.8808510638297875,28,33137,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['1c6ee4978410345084dc237ccdf4247a', 'd5bd10d583719d6a45442655f174f0fb', '41a9aaf204d7564267cc5b122d19e25f', '856ed76c3653fc589aa0db267f941967', '395f2305a3f99d2586437cc4ba906526']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
15,06272023-1956,7063787267,238345847,100001,Caress Basic Adult Diaper Medium 1's,1Piece X 1,2100000,2100000,2100000,0,,None,218,1915,,1786,86,27,9,7,1915,4.898172323759791,2481,12623,1,True,"Cabuyao, Laguna",False,False,True,False,False,False,False,"['8408f47de5a81cd9f7b278486b713af0', 'dc0abd1a1dbc84fe5665f4d2552ac656', '75d963d52da4093dc054b9c5068c88fe']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
16,06272023-1956,4534782770,238345847,100629,BEAR BRAND Powdered Milk Drink  300g,300G/GR X 1,13000000,13000000,13000000,0,,Bear Brand,1061,7532,,7135,193,92,39,73,7532,4.898352378421472,3564,34987,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22110-l5eczcyaeljv13', 'sg-11134201-22110-lws0zbwaeljv5e', 'sg-11134201-22110-bnpjed5aeljvc7', 'sg-11134201-22110-9j1ipqsaeljv8e', 'sg-11134201-22110-38eixj7aeljvd1', 'sg-11134201-22110-dy50aqabeljvce', 'sg-11134201-22110-pn1oj7cbeljv8c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
17,06272023-1956,8990471009,238345847,100629,Bear Brand Fortified Powdered Milk Drink SWAK Pack of 8 - 33g,33G/GR X 8,9400000,9400000,9400000,0,,,488,3566,,3361,80,59,19,47,3566,4.877665544332211,689,16296,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['sg-11134201-22100-qvetmdh94wiv1f', 'sg-11134201-22100-21ueqjh94wiv30', 'fc8b2ef76feceda68197c7f6156889c3', 'ec1acd385615d3d2c445cbbf0af564af', '6d379c907d6a3d50fe882857ebbf9d49', '2f82a1b9196a0d98de90db740081be65']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
18,06272023-1956,12881664150,238345847,100629,Nissin Pasta Express Creamy Carbonara 60g,60G/GR X 1,1600000,1600000,1600000,0,,,665,2241,,2054,88,44,19,36,2241,4.831771530566711,1588,19955,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f70e40bb9d2cac21c750e93b6f4b09c9', 'c25484ec2a2ce030432835f6f75e5e76', '6fa494a521a73c2869c2250337a1169e']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
19,06272023-1956,10614691634,238345847,100629,Lucky Me! Pasta Mac and Cheez 75g,,2600000,2600000,2600000,0,,,1031,3133,,2933,82,56,19,43,3133,4.871762072273745,1357,19790,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['5c602e81243929113a86cbfa19a72fd6', '01e52718363f5116eb6c957523c8ce15', '26cc98e069cdf9db912f7a4c2e817f76']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
20,06272023-1956,6463641448,238345847,100632,Babyflo Baby Cologne Butterfly Kisses 100ml x2,100ML X 2,12300000,12300000,12300000,0,,,2481,5446,,5141,176,61,24,44,5446,4.899706098457017,1680,18752,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['65ab6e89e749091ec2338812a268f694', '0c755db8a4139a882fc1754b45a7f93f', '7e5bd0ee94cf33b0c98e867d95c26628', 'fa3f1752bd2329349037d2e3a634e415', 'aa56a5ab936f278f1398c563f912fde9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
21,06272023-1956,5193080719,238345847,100629,Lucky Me! Instant Noodle Soup Lomi Seafood and Vegetable Flavor 65g,,1800000,1800000,1800000,0,,,379,2769,,2609,59,45,8,48,2769,4.871971066907776,1060,19787,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['0954aa5f7c42b6525d3d45cfb74e5078', '1a112c6b83d6b9dc7f367cb83f5a3832', '9be1293a6ee0f3885315d07303f6de89']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
22,06272023-1956,5793051233,238345847,100629,Nissin Cubee Wafer Chocolate & Cream 25g,25G/GR X 1,1100000,1100000,1100000,0,,,210,1056,,987,33,14,4,18,1056,4.862689393939394,1052,7038,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['be4dd4fb076a4651dee36bdd7cab3087', 'c2d9f574fbbd48557759bc647effe82d', '2bb6fcdc0aa90e8c66c41dca4e74611e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
23,06272023-1956,8972128424,238345847,100629,Lucky Me! Pancit Canton Instant Noodles Chilimansi Multipack 6 Pieces 80g,80G/GR X 6,9600000,9600000,9600000,0,,,539,4343,,4037,162,56,26,62,4343,4.864055299539171,1002,11001,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['086d449564dbef956e9f7a3c376e5a4b', '3825c65086fcdd783225528e16d63945', '3cfb04c9478ad6a6589e1d769f6e74c8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
24,06272023-1956,3634981326,238345847,100629,Chuckie Opti-Grow Flavoured Milk Baon Saver's Pack 6's  (110ml),110ML X 6,8500000,8500000,8500000,0,,Chuckie,4031,8790,,8300,216,116,50,108,8790,4.885902983375085,1155,28665,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['79a0dd3f16b4941dc4f0fa81f5185c0b', '65083ce74446ab27f098be0955e32879', '6f225fae7d45e7cdd415011636dee02c', 'b24f5d449fcddc773e4ea86817214cc3', '294444bb2f0b0b87c3c910b63de09b7d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
25,06272023-1956,9889121267,238345847,100629,Combi Triple Choco Cracker Sandwich 30g 10 Pieces,30G/GR X 10,0,6600000,6600000,0,,,786,5689,,5353,160,69,26,81,5689,4.8788251846640875,1078,14931,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['ac5288f0effc179d0eff1c7b34e487b0', 'a8f38e1089e24c37cd7fc9c746b10617', '30dca11115c799e2184b637ca158eab6']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
26,06272023-1956,9214617902,238345847,100629,Alaska Krem-Top Non-Dairy Coffee Creamer 450g,450G/GR X 1,0,10900000,10900000,0,,Krem-Top,180,1398,,1297,52,22,6,21,1398,4.861130994989263,299,6379,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-af4ku3vgekiv25', 'e873f9ecad8a0d43da17d22b945f022a', '90bf8fffdb8963101191410ab2fe6079', '54a1c2d61cc221dca08b89ae7cbe1ed4', 'f183e36b7d7890bb4eb09ffe0fc3adc8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
27,06272023-1956,7797509780,238345847,100632,NIDO® 3+ Powdered Milk Drink For Pre-Schoolers Above 3 Years Old 2.4kg,,139500000,125600000,125600000,10,10%,,110,1382,,1335,26,8,3,10,1382,4.934153400868307,725,3901,1,True,"Cabuyao, Laguna",False,False,True,False,False,False,False,"['d96b2b8c340973fb184a688a918c0c01', 'a91ea6b4b32c50a03fe2cd122127a0e7', '39852416f743681e31f6154d4b08173d', '1fa8ebc1c7523c2da9be23b382e55ca4', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
28,06272023-1956,4734802280,238345847,100632,Cerelac Baby Food Wheat Banana and  Milk 250g,250G/GR X 1,13500000,12200000,12200000,10,10%,Cerelac,542,2318,,2224,45,18,11,20,2318,4.917565817867932,848,10780,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-lk4pqncn0wiv19', 'sg-11134201-22100-e3flypcn0wivd2', 'c531ca1a66a4d0babdf44335a565daa5', '4acf94f0f2e575baab16ceb498d20c05']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
29,06272023-1956,6625346126,238345847,100629,Smartfood Popcorn White Cheddar 155.9g,155.9G/GR X 1,0,10100000,10100000,0,,SmartFood,495,1070,,942,46,28,14,40,1070,4.723523898781631,151,5416,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['865b5baa8a76dabfbdd269b2bb92f406', 'ab01307da2c3e9bc2b10569f41ea30c0', '602439248269b2350efbd6c350e3e119', '9954d89c65d6ddcf7a0e0e05ed4ba1b1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
30,06272023-1956,8527430486,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,0,5500000,5500000,0,,Knorr,499,3536,,3335,85,48,19,49,3536,4.879173740803622,523,12569,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
31,06272023-1956,11268227014,238345847,100632,Cerelac Healthy Snacks Nutripuffs Banana & Strawberry 50g 3pcs,50G/GR X 1,0,25500000,25500000,0,,,203,899,,868,12,7,2,10,899,4.919911012235818,487,2896,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['7f2a978830bd1ecc2035cf5bf359fa26', '9c1a8fd9bded195f420fbe1d3e201763', 'b5189782624be52867930c7f4d4b513b']","[{'name': 'Variations', 'options': ['x3'], 'images': None, 'properties': [], 'type': 0}]"
32,06272023-1956,7623658794,238345847,100630,Grips Man Powder 50g,,0,4100000,4100000,0,,Grips,296,532,,505,19,3,2,3,532,4.919172932330827,166,2467,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['58e43598417adfc9504d7ebecf6f1490', 'a620d8c0f6bb3e3bc4828d429ab03dd6', 'd84ff8ef1af18029e959b883aae74a56', 'd73d5670482671b4d936eaac7e129da6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
33,06272023-1956,17422503144,238345847,100629,Jack 'n Jill Presto Creams Peanut Butter 30g Pack of 10,10Piece X 1,0,6100000,6100000,0,,,225,2063,,1910,75,28,14,36,2063,4.848205625606208,318,5951,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['2a1add2ff24efb1e1d192f540fcf92d2', '290eea4d880cb9f33fceb01b15fc79c5', 'aa802e0171a20170c3ca8ee118b6b86b', '66c093b539b91456ada0465c2a9999d7', '4ef6a3701d15ad830d91df66f4650a33']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
34,06272023-1956,8614309290,238345847,100629,Hershey's Chocolate Syrup 650g,650G/GR X 1,0,22500000,22500000,0,,Hershey’s,942,693,,670,9,6,5,3,693,4.934971098265896,217,2507,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6b3e67c81c165530390e988eb28a81b7', 'df055f38f5a130bc52e1b370d376e8a8', '5c0d546359c262192799b6e2d8901956']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
35,06272023-1956,15213079078,238345847,100630,DeoPlus Tawas Powder for Underarm & Foot (50g),,0,1400000,1400000,0,,,1104,5928,,5527,235,89,27,50,5928,4.884070199122511,4891,34243,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['cf77adeef22c6b10de7dba1021545d87', '7d98c016daef6ce03c121bb4030cc8b0', 'c030ac0417ecbb78502ca582cddcb0b8']","[{'name': 'Color', 'options': ['White'], 'images': None, 'properties': [], 'type': 0}]"
36,06272023-1956,8014634604,238345847,100629,Oishi Caramel Popcorn 60g,60G/GR X 1,0,1600000,1600000,0,,None,191,715,,668,19,10,9,9,715,4.857342657342658,142,3179,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['ba60a584b54fa40d3150bdde194a9ad0', '942e0cccbbcb8dadebc4c7e925e55bcd', '33afe8424f4eb683e17e4dfdc41a1365']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
37,06272023-1956,19728656479,238345847,100631,Pedigree Pouch Puppy Beef Egg Loaf with Veg 80g,80G/GR X 1,0,2700000,2700000,0,,,208,689,,637,32,12,2,6,689,4.8751814223512335,2457,10870,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5300d3833efc014f87114a73dc29f3f0', 'cdbf34725f734ceaad77489975b4fdb5', '2457894f1b33068682b0a7e3529b0871', '70bb4a964fab05309ce527fbc6ae44ce']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
38,06272023-1956,5245819953,238345847,100631,Pedigree Adult Beef in Gravy Flavor 80g,80G/GR X 1,0,2600000,2600000,0,,Pedigree,471,2209,,2088,62,27,9,23,2209,4.896239238785682,1588,22841,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f6d2d9b7d35524d5972ed712ec5c1050', 'b3e2ccd605731ae2a0177de28733cb6c', 'eb4c0779e2f6625a2310ec24ce3c3644', '4637d111f206a2647bd2d469659834bb', '384162fdef4b60054717474c8fc3adfc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
39,06272023-1956,9814627207,238345847,100629,My Everyday Macaroni Elbow 250 grams,250G/GR X 1,0,2200000,2200000,0,,My Everyday,57,240,,224,9,3,1,3,240,4.875,25,1184,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['22d4253fb1a639a3364898605f22491b', '738c737d9e60b570d92110e11f9d766a', 'd531ddf754a9b05f4cc35b8bde0db4e4', 'e724d01e71defd3ad20a00afbff19416']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
40,06272023-1956,6793069946,238345847,100629,Lucky Me! Pancit Canton Instant Noodles Kalamansi Multipack 6 Packs 80g,,0,9600000,9600000,0,,,356,3283,,3055,107,46,20,55,3283,4.85496648385131,1134,8666,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['ed7dfed29e99e5e4179af26d395482eb', '4088e9ad3911ec54d3ff074175c44178', '2a25767943c059a3c16180bee2159c42']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
41,06272023-1956,9372048978,238345847,100629,Nissin Eggnog Cookies 18G X 10,,0,6000000,6000000,0,,,470,3430,,3301,60,27,10,33,3431,4.9218431029454655,704,8341,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['sg-11134201-22110-ix72y3sunfjv01', 'sg-11134201-22110-1hdxociuupjvbd', 'sg-11134201-22110-117ze3sunfjvbe', 'sg-11134201-22110-rrbgrc3unfjveb']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
42,06272023-1956,4825340889,238345847,100630,Belo Intense White Deo Roll-On 40ml Buy 1 Take 1,40ML X 2,32000000,16000000,16000000,50,50%,Belo,4617,20134,,18791,781,324,91,148,20135,4.887111199443506,2531,55101,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['2dc788c37d197c84a8f527210b503b74', 'b62b13ca9a77f38ae32a50a746589058', '198bf388729f77b53743ec788878f608', '4c852b65f43dff1abaf288d80d52323f', '6112d45a22dff1a744fa75b12435ac90']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
43,06272023-1956,7434782754,238345847,100632,Cerelac Baby Food Wheat Banana & Milk 120g,120G/GR X 1,8000000,7200000,7200000,10,10%,Cerelac,730,2224,,2108,58,36,6,16,2224,4.904676258992806,1427,6109,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f759248afc5d3877bcc0628539da340f', 'sg-11134201-22100-03pacbzj0wivd6', 'sg-11134201-22100-u3e2rfzj0wiv80', 'fe314b3531d04c9fb3e44250f333cf37', '6723435d195c8195b25805d219028794', '20aa62a3d4ff5ccfe6f13d6fcaecce38']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
44,06272023-1956,7893043037,238345847,100629,MY San Graham Honey Handy Pack 210g,,0,4300000,4300000,0,,None,588,1895,,1764,61,29,13,28,1895,4.863107822410148,788,12225,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['39c2e1c888450c75596a7b8fd153bf32', 'cd266177ce87605992803c2bf4b84a5c', '53b9192701445792c7836ab44344083e', 'bd9c9b24efcac94db410594933998ad6', 'e2dd8548bb81fa12f251ff64fd275b6d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
45,06272023-1956,9605032906,238345847,100629,Maling B2 Chicken Luncheon Meat 397G,397G/GR X 1,0,12800000,12800000,0,,Maling,775,7260,,6755,172,125,48,161,7261,4.83848275862069,20,42250,1,True,"Liloan, Cebu",False,False,True,False,False,False,False,"['846d95628ee6e89b79909a2854e03bd2', '12d07a4dae8cda0020b6ca1860cc181a', 'd46b86699968f51f6799f8c841ee4455']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
46,06272023-1956,4947412374,238345847,100629,Quaker Instant Oatmeal 800g,800G/GR X 1,0,13200000,13200000,0,,Quaker,984,4707,,4483,120,41,17,46,4707,4.910057410163725,1241,12089,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c3e268126fbc68cea9469011a8ded787', '6816f4d2497ee382a310c9a53489bdbf', 'db7883669f5503b814664f36fecefe3b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
47,06272023-1956,4963784015,238345847,100001,Caress Basic Adult Diaper Large 2 Pieces,2Piece X 1,0,5000000,5000000,0,,None,161,1294,,1212,53,17,7,5,1294,4.901081916537867,1175,4525,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['73cbf2e5600f55bef2293f48d28dd358', 'ecb2bfc08cf9b53e438e6eb7b8d37eea', 'd4ed59f5f572159e5d2d66a35be1bd1a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
