,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
10,10032023-1112,4236603025,238345847,100629,Argentina Corned Beef 150g,150G/GR X 1,0,3500000,3500000,0,,Argentina,1007,9165,,8553,265,153,50,144,9165,4.862777231508795,9555,70460,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['de22d28848d5589beab21e5cd0305293', 'cb1a6828ab69741b4bf4e39fa83f460f', '8cde525177fdd393029043afa880d7eb', '28af6ec58901c5ad9fe6bc8cacf7160e', 'dadcbb5be0dad59404b893ef34de05fa', 'cb7daa23246a87dd80c09ef2655d5e6c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
11,10032023-1112,4534782770,238345847,100629,BEAR BRAND Powdered Milk Drink  300g,300G/GR X 1,0,13000000,13000000,0,,Bear Brand,1733,12249,,11507,420,160,57,106,12250,4.892638287441785,12668,65300,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22110-l5eczcyaeljv13', 'sg-11134201-22110-lws0zbwaeljv5e', 'sg-11134201-22110-bnpjed5aeljvc7', 'sg-11134201-22110-9j1ipqsaeljv8e', 'sg-11134201-22110-38eixj7aeljvd1', 'sg-11134201-22110-dy50aqabeljvce', 'sg-11134201-22110-pn1oj7cbeljv8c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
12,10032023-1112,7236621856,238345847,100629,Century Tuna Flakes in Oil 155grams,155G/GR X 1,0,3800000,3800000,0,,Century Tuna,900,8242,,7540,291,183,66,163,8243,4.820942662779397,7457,56638,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['44e0f8379ec5f279d39ff772e04946e3', '8737e0fcd993bfcfb2a02ed0f1ca906d', '4ddc3ce846a923cb5004c0cce71dd7aa', 'a788e3dbc4a962e18c5dbb7152bc76c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
13,10032023-1112,7591877491,238345847,100636,Tisyu Coreless Compact Tissue Paper 10's 30g,30G/GR X 10,0,5800000,5800000,0,,,5100,16652,,15488,678,261,85,140,16652,4.880491033818751,18008,66423,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['5ed3e13a3a4216ea6af71642bc2ed934', 'e42723b2de1e80c51cd3f346e0df8f8a', '5cec3f80b3c71a81ce676881956fa5ff', '3cdf5401e617b2fcf3f2675f712fc41f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
14,10032023-1112,7436632431,238345847,100629,Argentina Meat Loaf 150g,150G/GR X 1,0,2300000,2300000,0,,Argentina,845,6945,,6472,214,120,39,100,6945,4.861567271679632,5610,48142,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['026a5868f155320487aaae02cee35c05', '690f25d335990efecac14bc20b2b8302', 'c40cf87dc79ec6e9108f17ea11ae3c42', 'b1554094cc17b370d0126ee401a03eb7', '9468de55c81db4e2acfebf78f07718de', 'ba5f132b4542c537a41001c075beb0ae', 'c94a9d01feab5bfc75bd54bf9729ff95']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
15,10032023-1112,9889121267,238345847,100629,Combi Triple Choco Cracker Sandwich 30g 10 Pieces,30G/GR X 10,0,6600000,6600000,0,,,1355,9409,,8876,285,99,38,112,9410,4.890070167977886,9715,36476,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['ac5288f0effc179d0eff1c7b34e487b0', 'a8f38e1089e24c37cd7fc9c746b10617', '30dca11115c799e2184b637ca158eab6']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
16,10032023-1112,8348384922,238345847,100629,Bear Brand Fortified Powdered Milk Drink 2.4kg,2.4KG X 1,0,85000000,85000000,0,,Bear Brand,2136,16591,,15777,430,167,56,163,16593,4.906034587011731,3307,59405,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['566c592a53ffa13c602085c76182f37a', 'sg-11134201-22100-pz6wi8j34wiv9c', 'sg-11134201-22100-wdyqy7j34wiv35', '32e2a56a10403d8a3c18b9fb63f7d9e3', 'sg-11134201-22100-ytils8j34wiv52']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
17,10032023-1112,5823600892,238345847,100630,KERATINplus Gold Intense Brazilian Hair Treatment 20g 12 Pieces,20G/GR X 12,0,7900000,7900000,0,,Keratin Plus,2856,11781,,11192,328,110,39,112,11781,4.905525846702317,14093,48273,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['d454363ae0149395cab1d46c98630b66', '6b091a6ae4c562e2dcec1b8d0809233e', '6d5d50049f9d16bc90e49f154f0bda0f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
18,10032023-1112,6932527827,238345847,100630,Safeguard Bar Soap Arctic Fresh  3 x  115g,130G/GR X 3,0,13900000,13900000,0,,Safeguard,697,5737,,5373,197,79,24,65,5738,4.881624825662483,8511,18520,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134201-23020-4k22dun0arnv66', 'ph-11134207-7qul3-lg0eptas8c4wa9', 'd81e5e9670125efdbd13b2e77da25303', 'c3fe8355a1a6d960b22d4199c69941a5', 'a882136bb85a50c65835e91a41227fe7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
19,10032023-1112,9214617902,238345847,100629,Alaska Krem-Top Non-Dairy Coffee Creamer 450g,450G/GR X 1,0,10900000,10900000,0,,Krem-Top,591,3930,,3704,137,49,12,28,3930,4.903537795876813,9786,21910,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22100-af4ku3vgekiv25', 'e873f9ecad8a0d43da17d22b945f022a', '90bf8fffdb8963101191410ab2fe6079', '54a1c2d61cc221dca08b89ae7cbe1ed4', 'f183e36b7d7890bb4eb09ffe0fc3adc8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
20,10032023-1112,3634981326,238345847,100629,Chuckie Opti-Grow Flavoured Milk Baon Saver's Pack 6's  (110ml),110ML X 6,0,8500000,8500000,0,,Chuckie,4693,11498,,10832,328,139,64,135,11498,4.885987815491732,6385,46225,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['79a0dd3f16b4941dc4f0fa81f5185c0b', '65083ce74446ab27f098be0955e32879', '6f225fae7d45e7cdd415011636dee02c', 'b24f5d449fcddc773e4ea86817214cc3', '294444bb2f0b0b87c3c910b63de09b7d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
21,10032023-1112,21637581481,238345847,100630,DEOplus Pink - Tawas Powder with Licorice Extract 50g,50G/GR X 1,0,1600000,1600000,0,,,1276,6814,,6192,368,128,56,70,6814,4.842676841796302,12047,38960,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['87631ba39e714d381ca61bf3171eec26', '32b57281af864874b3db3b60808913b0', '4407ca70a091510cecfc7895f40d4dd2']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
22,10032023-1112,4163133728,238345847,100001,Pepsodent Cavity Fighter 2X190G,190G/GR X 2,0,11900000,11900000,0,,Pepsodent,1048,9293,,8655,406,118,40,74,9293,4.887608999892346,14449,29557,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['0afc626022992395718fcd80b684ca6f', '0d230c9ad70393233761aa237cd7a319', '8b18097faae132f3d93cea526b1f6ce0', '4ea168e09ce7633205a614d2d0e9b61e', '2a34a5d9c6f7e0c19a3a6766a2ebbce0', '2259df8932662b74472aaa7967b6d93a', '9d947ab4e1c670246b19f10dea8ab917']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
23,10032023-1112,12505431051,238345847,100636,Mighty Clean Detergent Powder Floral Blossom - Powder (Pink) 500 GRAMS,500G/GR X 1,2500000,2000000,2000000,20,20%,,364,3993,,3546,277,95,27,48,3993,4.815431164901664,2049,38075,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['03afdb1f924553cbad2e816266df3825', '79e3fb698da51b27d3fae2809902643a', '4841eed8ca7f84cbfaa3b7ec63bfa985', 'e1b2a86807dc9e16eb03027af8e00e60', 'e34e73babc46752672a03dd0355ea63a', 'a497f7a694542a1913260be13666a934']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
24,10032023-1112,6532754547,238345847,100629,Energen Chocolate Hanger 10 x 40g,40G/GR X 10,0,8500000,8500000,0,,Energen,1157,7309,,6956,201,62,33,58,7310,4.91199014508623,18168,35151,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['52162a691191f0e9717f996211e4c479', '88dd66e407c11a9acb5e6d41ca6f598d', 'd7861de1f8c1c9f5487d012a0cd9761e', '4d928b243a04e7fa41c712111bee333b', '916c01d98294a5df564c4d4670bc6cab']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
25,10032023-1112,15213079078,238345847,100630,DEOplus Tawas Powder for Underarm & Foot (50g),,0,1400000,1400000,0,,,1564,8500,,7839,395,155,41,70,8500,4.870440103553777,11379,52736,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['cf77adeef22c6b10de7dba1021545d87', '7d98c016daef6ce03c121bb4030cc8b0', 'c030ac0417ecbb78502ca582cddcb0b8']","[{'name': 'Color', 'options': ['White'], 'images': None, 'properties': [], 'type': 0}]"
26,10032023-1112,19728656479,238345847,100631,Pedigree Pouch Puppy Beef Egg Loaf with Veg 80g,80G/GR X 1,0,2700000,2700000,0,,,528,1639,,1508,86,19,6,20,1639,4.864551555826724,5097,29398,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5300d3833efc014f87114a73dc29f3f0', 'cdbf34725f734ceaad77489975b4fdb5', '2457894f1b33068682b0a7e3529b0871', '70bb4a964fab05309ce527fbc6ae44ce']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
27,10032023-1112,3242124948,238345847,100629,Knorr Cubes Pantry Pork 60g,60G/GR X 1,0,3600000,3600000,0,,Knorr,527,3975,,3716,138,46,17,58,3975,4.874590783178041,10009,15809,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['3e663451a9624098466cad76f1463267', 'c981fa4994509d8e19974179eab07213', 'f2e8f894a132406e93349cfeb3364670', 'dfc54a4cf24798954a420721a12fbda7', '080f0383370d4d62b7b42663652c5e21']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
28,10032023-1112,8926708203,238345847,100001,Close Up Anti-Bacterial Toothpaste Red Hot 120g,120G/GR X 1,0,12500000,12500000,0,,Close-Up,509,5360,,5011,202,80,23,44,5360,4.887831280328481,7999,14907,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['b56d46291870b30e07562bd8cb23352a', '4f80962ee769524885aff20893ba1f64', '325c05888ffa6fc394eb211d47057840']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
29,10032023-1112,7356162742,238345847,100001,Charmee Sanitary Napkin Fem Pads Heavy Flow or Night Use 8's + 1 pad,9Piece X 1,0,2400000,2400000,0,,Charmee,739,3479,,3313,109,33,11,14,3480,4.926064441887227,3559,15948,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['0a984fa01cf4675fc7790a2b76d1b032', '17a44b5f912dd526116c2fd01f7da839', 'ee167f82b7656e90998abf10aef51846', '2eed718ed3770bb0d36abf404f2e1b77', '281683a071f5d0b47c78cac48b496a90']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
30,10032023-1112,8377114272,238345847,100629,Nutella Spread 200 Grams,200G/GR X 1,0,17500000,17500000,0,,,2010,3838,,3589,163,43,5,38,3838,4.891610213652944,2163,13011,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['0bfefd9529a44b5e4f119bbdd9ffd049', '27f49cf2c333972ee8c1f6fbbe3e60ec', '79d6b25d68e3b50f202bb4845a56fb32', 'ca544a43fa01bd05ab23c0609c7e41e6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
31,10032023-1112,4056151148,238345847,100001,Charmee All-Night Long Feminine Pads 10s,10Piece X 1,0,6500000,6500000,0,,Charmee,869,2942,,2816,89,27,5,5,2942,4.93949694085656,5217,13540,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['156e6fe0aade2e2bef5afba341b3371c', '369871b1e014b4f10c4b769cfd4fd940', 'c9153988215c6462319b477b086f27b5', '1411b0d8f7fafc0246f5699ebda88eff']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
32,10032023-1112,8527430486,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,0,5500000,5500000,0,,Knorr,751,4556,,4295,127,59,22,53,4556,4.8866930171278,7477,20290,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
33,10032023-1112,6463641448,238345847,100632,Babyflo Baby Cologne Butterfly Kisses 100ml x2,100ML X 2,0,13500000,13500000,0,,,3606,7467,,7001,284,84,29,70,7468,4.890302705598714,1172,26880,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['65ab6e89e749091ec2338812a268f694', '0c755db8a4139a882fc1754b45a7f93f', '7e5bd0ee94cf33b0c98e867d95c26628', 'fa3f1752bd2329349037d2e3a634e415', 'aa56a5ab936f278f1398c563f912fde9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
34,10032023-1112,8589209623,238345847,100629,Rebisco Sandwich Flavor Bunch 32g 10 Pieces,32G/GR X 10,0,6600000,6600000,0,,,731,5546,,5162,221,72,29,63,5547,4.8756093157609675,3478,18242,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f7b4d5412ea463fa8aba592f1d5fa9f5', 'ea3ed3876cbf1cd94875f434fe43dd23', '4a2da90cf690224fcdfddae2fb05d585']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
35,10032023-1112,8289121260,238345847,100629,Rebisco Extreme Choco Coated Sandwich 25g x 10pcs,25G/GR X 10,0,6600000,6600000,0,,,782,3744,,3541,112,38,18,35,3744,4.899786210582576,4697,12437,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['0fd165f842a0ae39dce512f84d244ef1', '1e93fcea63000da6370e098bad34cb9b', 'ea1275ea23b7f92a3f3a594f24b783bf']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
36,10032023-1112,12881664150,238345847,100629,Nissin Pasta Express Creamy Carbonara 60g,60G/GR X 1,0,1600000,1600000,0,,,991,2970,,2704,132,59,27,48,2970,4.823905723905724,2032,28797,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f70e40bb9d2cac21c750e93b6f4b09c9', 'c25484ec2a2ce030432835f6f75e5e76', '6fa494a521a73c2869c2250337a1169e']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
37,10032023-1112,4032759150,238345847,100629,Energen Vanilla Hanger 10 x 40G,40G/GR X 10,0,8500000,8500000,0,,Energen,575,2320,,2211,65,21,6,17,2320,4.916810344827586,2641,11358,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['a629db3a56a5df4329d16ba2121a943d', '1349d2dc88070f9c68ed3051d2688085', 'ef8bba7449f90c10c73e53fc0901ccc7', 'cc4e1f7d9ff88bdc2303015c6436eb2b', 'e0f4813ed46aee0660cd23945a85d831']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
38,10032023-1112,7742231393,238345847,100629,Knorr Cubes Pantry Chicken 60g,60G/GR X 1,0,3600000,3600000,0,,Knorr,448,3531,,3295,112,41,22,61,3531,4.862978723404256,5643,11477,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['2ceaaa2c73909be98cb9604b222af71c', 'b599ec3e279a2e8bc23fc5f1600d940e', 'dbf5729a363ace04f895913cb4861882']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
39,10032023-1112,6442252815,238345847,100629,Knorr Liquid Seasoning Original 130mL,130ML X 1,0,6200000,6200000,0,,Knorr,973,4458,,4207,132,43,19,57,4458,4.88716913414087,5931,12938,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['1cf047405f7ae82f21dc54b8e00646fe', '21742ecc1135058bec42a3de2364e02c', 'b6f34168a33f036e2b301ea946996f06', 'e75820d1ed05c8630ff218395e760251', 'dcb1a143d00065f1115ebc20db831ec6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
40,10032023-1112,4947412374,238345847,100629,Quaker Instant Oatmeal 800g,800G/GR X 1,0,13200000,13200000,0,,Quaker,1393,6378,,6052,189,59,20,58,6378,4.90822089739567,1208,17950,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['c3e268126fbc68cea9469011a8ded787', '6816f4d2497ee382a310c9a53489bdbf', 'db7883669f5503b814664f36fecefe3b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
41,10032023-1112,8972128424,238345847,100629,Lucky Me! Pancit Canton Instant Noodles Chilimansi Multipack 6 Pieces 80g,80G/GR X 6,0,9600000,9600000,0,,,884,6061,,5643,231,75,29,84,6062,4.868955273147384,3213,19260,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['086d449564dbef956e9f7a3c376e5a4b', '3825c65086fcdd783225528e16d63945', '3cfb04c9478ad6a6589e1d769f6e74c8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
42,10032023-1112,7063787267,238345847,100001,Caress Basic Adult Diaper Medium 1's,1Piece X 1,0,2100000,2100000,0,,None,353,2934,,2714,151,44,13,12,2934,4.888888888888889,1967,19855,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['8408f47de5a81cd9f7b278486b713af0', 'dc0abd1a1dbc84fe5665f4d2552ac656', '75d963d52da4093dc054b9c5068c88fe']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
43,10032023-1112,4963784015,238345847,100001,Caress Basic Adult Diaper Large 2 Pieces,2Piece X 1,0,5000000,5000000,0,,None,421,2764,,2544,154,42,13,11,2764,4.883863965267728,2051,11062,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['73cbf2e5600f55bef2293f48d28dd358', 'ecb2bfc08cf9b53e438e6eb7b8d37eea', 'd4ed59f5f572159e5d2d66a35be1bd1a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
44,10032023-1112,4234447456,238345847,100629,Minute Maid Fresh Orange 10 Pieces 180mL,180ML X 10,0,10000000,10000000,0,,Minute Maid,1496,3886,,3587,150,69,26,54,3886,4.8524336852948755,3801,12977,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['2858e3035a8c56a2ec285cd4494a39fe', 'ec04f5b52b036e6c0b411d98922e9a02', '94c32687546e854e74bed912a29df84d', '78fdcb54c07eddd75423cd4551bd3657']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
45,10032023-1112,20082197154,238345847,100636,Lysol Toilet Bowl Cleaner Lemon 700ml,,0,9900000,9900000,0,,,645,526,,489,27,5,1,4,526,4.893536121673004,3728,2248,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['ph-11134207-7qul1-lj120md719i431', 'ph-11134207-7qul8-lj120md6zuxo4f', '1c4ab13bed785ac53780b429a62072b7', 'ph-11134207-7qula-lj120md72o2k67']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
46,10032023-1112,6656325730,238345847,100629,Knorr Beef Cubes Professional Pack 600g,600G/GR X 1,0,32200000,32200000,0,,Knorr,209,1202,,1140,39,12,1,10,1202,4.910999160369437,1720,13166,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f26de545b36da12819cfc5f9ae043191', '7fbbd1ff344cfb87dae58b1a1b3e367c', '0d45725e67af522f7b55342066b95a16']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
