,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
371,09192023-1435,8515964726,238345847,100629,Marca Piña Soy Sauce 1000ml,1L X 1,0,5800000,5800000,0,,,86,556,,531,12,6,1,6,556,4.908273381294964,406,1315,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['427fa7182693156d094a0d5277d88179', 'f3ba1c55b7a2f241e215e701219d82fa', '233301d7598b9309e974c94a6aaab35d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
372,09192023-1435,4250419613,238345847,100636,Baygon Mat Anti Dengue Refill 30 Pieces,30Piece X 1,0,13700000,13700000,0,,Baygon,1191,6259,,5971,141,66,28,53,6259,4.9136,514,23324,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['e50109fc472050d9c616edf0c8c8b97d', 'd569a185cb948efbbaa77fbd1d37417f', '489ccf3ecbee867236c7941b3e028ec2']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
373,09192023-1435,9072094587,238345847,100629,Lucky Me! Instant Noodle Soup Lapaz Batchoy 55g,,0,1800000,1800000,0,,,159,1236,,1143,34,24,9,26,1236,4.827530364372469,898,7955,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['90031eb12581be16624b9a4e14e55fab', 'a7c9404d48d5242ed0dde6b35bd6141d', '474789ac6cecfbf9d6d7fc5e314cea54']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
374,09192023-1435,12331736143,238345847,100632,PediaSure Choco for Kids 1-3 Years Old 900g,900G/GR X 1,0,133000000,133000000,0,,,71,110,,103,5,0,1,1,110,4.91743119266055,80,545,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['90521728cb83037f1af0d877ed67b33a', 'ffcb9afa3320a7dc70513fb1b7ffbdf2', '102ce93474f795256c95ea15dcd9b678', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
375,09192023-1435,3556240320,238345847,100001,Caress Underpads Large 8 Pieces,8Piece X 1,0,16900000,16900000,0,,Caress,96,451,,427,14,9,0,1,451,4.9201773835920175,188,2075,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['f22b4d4b33a245f604f916bca496d300', '1302ffd6c76dbd8ef2795b9c15de2958', 'b5cdc5a5b28db5ceb9a555fe7c5f5ec7', '12e8dde85e0e6497114fa51a122c77f0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
376,09192023-1435,7855188117,238345847,100629,Ajinomoto Umami Seasoning (Sachet) 50g,50G/GR X 1,0,1300000,1300000,0,,Ajinomoto,113,704,,664,18,8,4,10,704,4.877840909090909,876,3413,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['e9c7ee99e17f20ca2f671d1381f1de68', '1bf2920a0ff4a6d8206074cfbef735dd', '7cd4b8e422f1bfbdc0665ac3d42f4e4a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
377,09192023-1435,10898481809,238345847,100629,Nescafe Black Roast Coffee Mix 23g - Pack of 10,23G/GR X 10,0,13600000,13600000,0,,,101,199,,185,6,5,0,3,199,4.85929648241206,101,945,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['99d831dd7d2580ea609bda1f8adc983e', 'a778ccd5519a18a4f2c758cf38ada4d5', 'b534b8caaf3258273b5bff93e20bd97f', '286fd5a1d56bea699f161daa35296e92', '2596db6c44dfb43847929bdfe86f3743', '6acf2309bbdd05ceb0208b8a89a42f21']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
378,09192023-1435,6741977665,238345847,100629,Bestfoods Mayonnaise Wonder Mayo 3.5L,3.5L X 1,0,43400000,43400000,0,,Best Foods,216,534,,445,29,12,12,36,534,4.576850094876661,173,2011,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['2ff034b665693cbd2d0b42daa6c75051', 'b3cd688305f1ca4ec799cef87e66a519', '2f4212c3f6f8947f97b78b4f8cbf8f04', '85a308cd4cc74a0e381bfb80dc9e2351', 'e44772572b7382a4f35dc356924c8490']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
379,09192023-1435,3929986750,238345847,100630,Safeguard Detox Face and Body Bar Charcoal 108gx3,108G/GR X 3,0,19900000,19900000,0,,Safeguard,405,1146,,1085,32,13,2,14,1146,4.895287958115183,224,2912,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-7qul4-lgok9hgvi6qo51', 'b5888988aa8d77e4f9f8fae9cddde898', '055f26823f90d249cdee0dfb2d5d8563', '5d1b889f3a395114dd27de8f439c1c07', '60a49ebb27e9e3cfe764fd38b4d3dfa7', '5bedec6eb6ae2c22298e1c2f358204ce']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
380,09192023-1435,7842398954,238345847,100630,Eskinol Deep Cleanser Pimple Fighting 135ML,135ML X 1,6800000,6500000,6500000,4,4%,Eskinol,296,701,,636,40,11,8,6,701,4.843081312410842,163,1982,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['aa04f2b4377f73e06ed27885b9a27985', '1bf68bbba8da74ee50b3105c59f2c241', '354fdcf90a9ac31a7012d7f756a58755']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
381,09192023-1435,14413078430,238345847,100001,AlcoPlus Classic Ethyl 70% Alcohol 500ml with Moisutrizer,,0,7700000,7700000,0,,,99,395,,348,31,11,3,2,395,4.822784810126582,229,1496,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['4916a9aa7d708ba64f742dc8218e0f6a', '285c6356acdeb326803a2f06aef0bea1', 'b7494ce1369a46592b614605f8ef9a45', '53932de681d6a9ed669971c54c6c2cee']","[{'name': 'Color', 'options': ['Blue'], 'images': None, 'properties': [], 'type': 0}]"
382,09192023-1435,4042394736,238345847,100630,Pond's Men Facial Wash Acne Solutions 50g,50G/GR X 1,12500000,11000000,11000000,12,12%,Pond’s,232,582,,520,38,17,1,6,582,4.829896907216495,84,1773,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5bc6b9e47d42c27a86e9def1311e91e5', '66017f29afae56f3f8ddc18f83eb5f4d', '1d291244c119e1b3f448419ee63549d6', '6d09a94c96e0f29469d92914fdc9bd9c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
383,09192023-1435,5656166684,238345847,100632,EQ Dry Pants Big Pack Medium 24 Pcs,24Piece X 1,0,18400000,18400000,0,,Eq Dry,246,1002,,918,53,15,8,8,1002,4.865134865134865,182,2868,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['5b69e0fd29b697a47516ce5fd82474cb', '1672b094bf8a097b1f33095eb7a1fb3d', '222a7316799bb1cb81df89788007796d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
384,09192023-1435,7642090814,238345847,100630,Dove Men Deep Clean Bar 106 grams,106G/GR X 1,7800000,6900000,6900000,12,12%,Dove,96,345,,322,8,5,4,6,345,4.843478260869565,112,1778,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['b2d4bea620bb06e80eabef1495090ae0', '29c589ba525fffc43ca18333ce618e2a', 'c43f27dcdff6106bcd4c078818d855ac', '4b2a1ad336d8eca018f18216cff485e2', '9afc91cdfd763f6eda5261d2eebb4ff5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
385,09192023-1435,19549584604,238345847,100001,Charmee Extra Long Pantyliner 20s,20Piece X 1,0,2800000,2800000,0,,,87,318,,298,15,2,0,3,318,4.90251572327044,211,1949,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['01f33c0497d20e77fc2f5ebfbb719559', '30c9edf35655771a63cdb4eac48d8235', '394885642e2707f9aea49eba2616384a']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
386,09192023-1435,6365056469,238345847,100632,Aquafresh Milk Teeth Toothpaste 50ml,50ML X 1,0,7500000,7500000,0,,,395,2692,,2533,97,35,6,21,2692,4.900074294205052,2515,9215,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['74661e79d0dd8aaf177f468149c18ead', '79637e73354d1e2d7108093e463d6d65', '74f7fd66e779e931dd9f635ccef0e8aa', '95179dfc6eb93a1c22c29968c9a856c8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
387,09192023-1435,11431359695,238345847,100629,Balducci Spirali 500g,500G/GR X 1,0,6200000,6200000,0,,,58,108,,102,3,2,0,1,108,4.898148148148148,87,384,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['bbfeb660d3ca013acaec8ccaabe7ed36', 'cd5b6dc9841c05b0094cf80cb8999432', '43491fd8284c2675f35cec8df3d04d0f', '1712e39d12f68dc8924475a62d5bea49', '50ebe9c96a7975e1dccd424a82e73b32', 'e8a8192ef274d69fccde5d6c10392630']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
388,09192023-1435,6442086230,238345847,100636,Surf Powder Detergent Cherry Blossom 2.2kg Pouch,2.2KG X 1,0,23300000,23300000,0,,Surf,217,1265,,1217,30,4,6,8,1265,4.930434782608696,372,3596,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5f2cba6091873048c59413f6d7ef4060', '7940dca9401b48381d8ddd4f27bb0ee5', '909516bafa1001d317c3c088c342a5f8', '91736bda3088cc27f947a64eef65380f', '0319a0a662728b3b99f29fc0d83f6081', '48cafef182102fb2f8838163659b17c6', 'dcdc3f8bd4f705a9ffe995558e077e19', '4e89ed6ea7bc64261da95cf15336dd62', '786588417d09e58aa12c019515c6ec60']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
389,09192023-1435,4249188471,238345847,100631,Pedigree Beef Canned Dog Food 1.15kg,1.15KG X 1,0,26600000,26600000,0,,Pedigree,341,2078,,1962,51,26,13,26,2078,4.886265060240964,1420,18695,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['84a082650f3acbda70b20cdf3133044b', '07c05177422dc270e1e38c03c660ac6f', '90e01e02464f31b4b47f1ae9fa9e4afd', 'c4f0aaef93638fffcd0d3ef81e15d637']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
390,09192023-1435,5248543990,238345847,100631,Pedigree Chicken & Liver Chunks in Pouch 130g,130G/GR X 1,0,3900000,3900000,0,,Pedigree,156,1034,,965,38,8,7,16,1034,4.865570599613153,314,8082,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['1e7574d14e49cd1fd0fb1659ef7c1dc3', 'b1c62e663d890d36730cb5f7ee55ce0b', '25feb2bc8ce7d0598ad4e18e5603dddb', '7cc3ef22271c4797a77c07d0ed77f6c8', 'e9f1d551bea4e60bab01c0d964ea8670', '0f7ee1a6a75854c260ce291d47d1e178']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
391,09192023-1435,4742131679,238345847,100630,Dove Roll On Deodorant Sensitive Hypoallergenic Fragrance Free 40mL,40ML X 1,13500000,12400000,12400000,8,8%,Dove,344,488,,454,26,4,2,2,488,4.901639344262295,35,1682,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['d881bebc8b6859de70debc3cb693eea0', 'd73fcf39a9eff1cf99bfbb87e6eb6924', '409abd4e1efd725f451e5b2a47f9ccb3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
392,09192023-1435,11644804060,238345847,100629,Fat & Thin Lo Han Pei Pa Koa Candy 120G,120G/GR X 1,0,8100000,8100000,0,,,105,287,,272,10,3,1,1,287,4.93006993006993,35,1881,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['590993203767865957771878100c6e5e', '2aaabf714a2ff5bbcfdacb87106c5540', '366d491f53eb45c8c31e529cc59a9386']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
393,09192023-1435,6634876425,238345847,100629,Nestea Iced Tea Lemon Blend 250 grams,250G/GR X 1,0,22000000,22000000,0,,Nestle,173,394,,382,3,3,1,5,394,4.926208651399491,88,1716,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['a7383b44240bfe14d855b1431ccd39ac', '5801ae27c90a8a43877b8a13922057eb', 'd1e25c323e4253009f9fdbccc496a638', 'ac12d535370bb839a5f209d5d8b75b40', 'df0b4ed9038789eb30467cb9fe3d9532']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
394,09192023-1435,9227422053,238345847,100629,Knorr Complete Recipe Mix Ginataang Gulay 29g,29G/GR X 1,0,1600000,1600000,0,,Knorr,129,614,,582,16,7,3,6,614,4.910130718954249,301,3241,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['5d4f762dd22f3a0801ff48b2e78f70e7', 'fa1611876381484c861ac0c797c29ef3', 'f2d726e63dbf2fdd99c86739b6596f8c', 'b1ff6185339b95e93e2458c894ada047', 'd9e82845f9b825eb5864ba99ae66b93e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
395,09192023-1435,5869765428,238345847,100636,Lysol Multi-Action Cleaner Lavender 900ml,900ML X 1,0,19200000,19200000,0,,Lysol,718,964,,893,30,20,10,11,964,4.853582554517134,753,2880,1,True,"Liloan, Cebu",False,False,True,False,True,False,False,"['a6031ef3e44a3017b56af596d801d2a5', '623c0def4a6fac61b9d86a80328b267b', '65b69e0a4ce3c9681cd4486f71c2c755', 'cc9792cad7a4177f8774a87b55699734', '55d1a4122fe8c3c61f0a9c28f7bf6510', '2215e2e4aa2d2f0257f2055a8dc7a1f5', '19fa8ed5353892250cdd4b32f2db6771', 'd7be56646a600b2b509c284d6f6bd531']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
396,09192023-1435,10144819866,238345847,100629,Fat & Thin Kiamoy Powder 50g,50G/GR X 1,0,4800000,4800000,0,,,188,274,,215,19,20,8,12,274,4.521897810218978,30,1423,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['13b75deee4029dca44051151f39b9ee8', '23789a24e345e77cb2b469c04bfc1bf5', '659a8ad7bd0838b2b49c1495c5e7a9ef']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
397,09192023-1435,4442208817,238345847,100630,Pond's Magic BB Powder 50g,50G/GR X 1,9900000,9100000,9100000,8,8%,Pond’s,449,633,,594,26,4,2,7,633,4.892575039494471,129,1940,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['0dddecbab06023615e7f06cad987d6b5', '081a354f8ad6c35da62d0392286645dc', '79a800502aceaf601b47af8c3e2e31a1', '5a09fa8f3292d090e9bf79b25c145d1a', 'd56ef354da746dd07c6581b263196b16']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
398,09192023-1435,4358775205,238345847,100001,Durex Naughty Chocolate 3s,3Piece X 1,0,4000000,4000000,0,,None,121,608,,564,24,8,4,8,608,4.8618421052631575,8563,2475,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['442ca86611ef27fc55b73c0a91dd6dd6', 'f7720a13d124bf45171eff51d77a36ae', 'e067ecdcb12ce69f841c082dd3db07eb', '29b3422ada223aa109015fa861527304', '37f017cc8285438de5324e8d1915b01d', '4eb73979e48570409f30f86881757aa1', '7dcbb5ad18aad1985087c2c10ed83ddc', '301ddff382a798b81d5402bdc965f0c9', 'dea409b6d575f745e3205e6358276cb5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
399,09192023-1435,12574588512,238345847,100629,Nestle KitKat 4 Finger Milk Chocolate Bar Flowrap 35g,35G/GR X 1,0,2800000,2800000,0,,,132,246,,218,9,4,1,14,246,4.706122448979592,172,1777,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['c02e0048485d79b8c9ae514147e10bf4', '2481acb469377b4239ee32275b0552c9', 'd91e8f5180fa1e980d67f1c808bdf0a9', '1b29acabbba0f065b08b966906c94925']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
400,09192023-1435,3335452850,238345847,100629,Del Monte Original Blend Ketchup 320g,320G/GR X 1,0,4400000,4400000,0,,Del Monte,163,328,,298,15,4,2,9,328,4.801829268292683,40,944,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['0baa40dfb1d774460db8c112b1116c30', '98b1e7b10e9c76f1b7b26170161850a7', '1052e60c3387ce7bd9a5ce2878dbea15', 'b1ea0e155cab62fb0655e32350484344', 'bb24598c0c060545a0e7bfd63f61e024', '20c423d4d09dec48f1304a6f3e167226']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
401,09192023-1435,20756191933,238345847,100630,Stylex Hair Polish 50mL,,0,3300000,3300000,0,,,121,268,,230,21,11,3,3,268,4.7611940298507465,702,1152,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['sg-11134201-22100-k90etbggyvivf3', 'sg-11134201-22100-ciwktbggyviv79', 'sg-11134201-22100-y2gd4bggyviv4c', 'sg-11134201-22100-l5aljbggyvivc3', '330465867a97094754bedda8d5bd5515']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
402,09192023-1435,7397255574,238345847,100629,Rebisco Sandwich Choco 10pieces 32g,32G/GR X 10,0,6600000,6600000,0,,,195,1456,,1375,46,9,6,20,1456,4.888736263736264,1037,4360,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['262ba58e96b3a4a7b9bf853be359f16f', 'cb618a0c89c5333e9b74b0efe0a042a7', '6f5a7272ab00d16cb26bfe43be881558', '6816ef167029f93939e43dbd1e974182', 'bade2df40d11d99689ba83f3cec79f75']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
403,09192023-1435,6556188028,238345847,100632,EQ Dry Econo Pack Medium 36's - Tape Baby Diapers,36Piece X 1,0,34300000,34300000,0,,Eq,240,1510,,1444,41,14,3,8,1510,4.931697612732095,405,4353,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['61dac161667503ca363c77996ecbc0f7', 'ae1256f92a03b80efc1ee8f6c1b005a6', '4c8020c23306dc22f86c4f9a708103ce']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
404,09192023-1435,21820548604,238345847,100629,Mega Prime Choices Bread Crumbs Resealable Pack 230g,230G/GR X 1,4000000,3800000,3800000,5,5%,,43,63,,60,1,0,0,2,63,4.857142857142857,15,327,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5d954549a7c1f0c8359cd4ec0b527892', '1169a8dd96089bfec1740061755ee740', '98e72689bf0f414b0ec39a1d8dfb37f2', 'ce2f8bf8f2a2f8bbbff55c1813b4dc1c']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
405,09192023-1435,18423961892,238345847,100629,Twinings Pure Camomile 25s,25Piece X 1,0,31700000,31700000,0,,,411,428,,411,15,1,1,0,428,4.953271028037383,1514,1407,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['bfee1cb28ec946d70a85ef3715cd7391', 'b1403791a680a78dbb6073f9fac73531', '57a34a47a80d4dbc5cf7db18351fea83', '448610165232be0fa351da6146b342f9', 'c5a191259278a0a6cbfb0d0d1c9f44e2', '8ee742f6fe99cb799120387b498d4115']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
406,09192023-1435,6742090931,238345847,100636,Surf Powder Detergent Cherry Blossom 3.6kg Pouch,3.6KG X 1,0,35900000,35900000,0,,Surf,163,761,,710,20,16,4,11,761,4.8618421052631575,183,2181,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['182d6a81758929342f79e3c0f5bfba4a', 'ed521f4123041e9cfb4bf4f89aa06455', '7518aad081804da866995c06aab0ef6b', 'dcdc3f8bd4f705a9ffe995558e077e19', '4e89ed6ea7bc64261da95cf15336dd62', '786588417d09e58aa12c019515c6ec60', '48cafef182102fb2f8838163659b17c6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
407,09192023-1435,4234447456,238345847,100629,Minute Maid Fresh Orange 10 Pieces 180mL,180ML X 10,0,10000000,10000000,0,,Minute Maid,1233,3480,,3215,132,63,23,47,3480,4.854472246189244,983,10929,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['2858e3035a8c56a2ec285cd4494a39fe', 'ec04f5b52b036e6c0b411d98922e9a02', '94c32687546e854e74bed912a29df84d', '78fdcb54c07eddd75423cd4551bd3657']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
408,09192023-1435,22376675300,238345847,100629,Alaska Condensada Mega Sulit Pack 1.27kg Bundle of 3,1.27KG X 1,0,50400000,50400000,0,,,23,4,,4,0,0,0,0,4,5.0,241,67,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-7qula-lkeqpbqx6jf059', 'ph-11134207-7qul5-lkeqpbqx54ukbc', 'ph-11134207-7qula-lkeqpbqx7xzgc9']","[{'name': 'Bundle', 'options': ['Bundle of 3'], 'images': None, 'properties': [], 'type': 0}]"
409,09192023-1435,6452715112,238345847,100629,Datu Puti White Vinegar 1L,1L X 1,0,4400000,4400000,0,,Datu Puti,322,1951,,1862,33,24,6,26,1951,4.898922524371472,687,4995,1,True,"Calamba City, Laguna",False,False,True,True,True,False,False,"['2dcada20e73f3a633c9c81394c75bd3f', 'f226f95029e0914aee832d99832d1f84', '472341084063e0c8ad3823f176db4aca']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
410,09192023-1435,23220703580,238345847,100630,Bundle of 6 DEOplus Pink - Tawas Powder with Licorice Extract 50g,50G/GR X 1,0,9600000,9600000,0,,,80,366,,337,13,6,4,6,366,4.833333333333333,908,1079,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-23010-a2lzg90vqymv89', 'ph-11134207-23010-6nwl2v84kxmv10', 'ph-11134207-23010-0ybozxb5kxmv43', 'ph-11134207-23010-0ivgavg5kxmvd9']","[{'name': 'Bundle', 'options': ['Bundle of 6'], 'images': None, 'properties': [], 'type': 0}]"
411,09192023-1435,6132740739,238345847,100629,Fres Mixed Candy Jar 200 x 3g,3G/GR X 200,0,12600000,12600000,0,,Fres,394,838,,814,14,5,1,4,838,4.948687350835322,171,2417,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['05596c455b4ce3feffa100c00a1724cf', 'f22a778ef9005e350a54d12ea3ffc294', '7a7a2c7f607d890fa883df5f01a06636']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
412,09192023-1435,10261388840,238345847,100632,PediaSure Vanilla for Kids 1-3 Years Old 1.8kg,1.8KG X 1,0,247700000,247700000,0,,,59,285,,277,3,0,3,2,285,4.9298245614035086,173,877,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['041ef028f0ffebbcce858dce8a220b24', '1faa3901f0c66b210345964899bfdea5', 'dbc5ccda34e6ced9bf3cfbb82138c445']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
413,09192023-1435,21837103305,238345847,100629,Anlene Gold 5X Plain 990g,990G/GR X 1,0,64900000,64900000,0,,,57,228,,211,12,2,2,1,228,4.885964912280702,88,835,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['428e570de0c8976615c3d737a6b8048d', '08a1a85d8b0e904b8ab35b3aeed07a22', 'a1ad03f3c152f54240170f431ea22f76', '9ab68255ef603404375ff0ac00dd1cc4']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
414,09192023-1435,5342091354,238345847,100636,Surf Fabric Conditioner Charcoal Fresh 670ml Pouch,720ML X 1,0,13700000,13700000,0,,Surf,108,569,,542,10,9,3,5,569,4.899824253075571,167,1722,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['160d1bbcd2c2232232f364a164602ea7', 'd41ed2d5d8ec5e81b95aac70343bd89f', '82b788ba300a567eebcf40b298d11fc1', '9d0e0e1751ac962705a34255e6eeccef', '37d520d1b0e9874b9615ada47a576641']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
415,09192023-1435,7497514463,238345847,100632,NIDO® 3+ Powdered Milk Drink for Pre-Schoolers Above 3 Years Old 4.8kg [2.4kg x 2],2.4KG X 2,0,279000000,279000000,0,,,52,441,,417,22,0,0,2,441,4.931972789115647,190,1322,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['42cd2a11d6af6ba719acd7f31d57caec', '0ae68324599f7d008ec4d143b701946e', 'a91ea6b4b32c50a03fe2cd122127a0e7', '39852416f743681e31f6154d4b08173d', '1fa8ebc1c7523c2da9be23b382e55ca4', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
416,09192023-1435,6356385511,238345847,100629,Ajinomoto Ginisa Flavor Seasoning Mix 100g,100G/GR X 1,0,3500000,3500000,0,,Aji-Ginisa,42,229,,220,3,2,0,4,229,4.899563318777292,220,1861,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['657271a4d08206466a5abf46109002fa', '362aea1f2cd08dc5c537da0e3544eeae', '6bbb47211d7f2042b4818a21509b24e7', 'b6c945a542b1ec8a860303300fe22917', 'e95b0da28e2a430021f3b334d790a003', 'fab8b5a1ceea68caff6972782c420348']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
417,09192023-1435,7581604807,238345847,100630,Axe Body Spray Black 135mL,150ML X 1,26000000,23000000,23000000,12,12%,Axe,20,67,,60,1,1,2,3,67,4.686567164179104,225,191,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['sg-11134201-23010-nspx3l01tomv6f', '62797d9229e1dc4facd80e0cdee78a9d', 'f96d5684b188d823545722e76aaaf427', '1eba062a2b19198e9f71f1139b64d00b', '49c1be9d7ec628a240fc5c4096e13d35']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
418,09192023-1435,18825995449,238345847,100632,Similac GainSchool with 5-HMO and PRODI-G 2.4KG  (3 years onwards),2.4KG X 1,0,270500000,270500000,0,,,32,201,,188,9,3,0,1,201,4.9054726368159205,104,928,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['92c05e5fd8ef08c27340dc739be090c2', '5904b209b5b83f7f36a4ca15178a6848', 'd82a5170c2bf373c7849b964655fb19b']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
419,09192023-1435,4847408605,238345847,100629,Quaker Oaties Honey Nuts 28g,28G/GR X 1,0,1400000,1400000,0,,Quaker,190,737,,706,11,9,2,9,737,4.908967391304348,490,4552,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f97cd1855919c35c208efaedb383939b', '2a178d2162d402c9ec6a38ea3ec37599', '5e33bb32873d3a6e5e13b763abc1ccd6', 'd00bf0423d46b404109be83311bd4f13']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
