,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
0,6734797015,238345847,100632,Nestle Cerelac Healthy Snacks Nutripuffs Banana & Strawberry 50g,50G/GR X 1,0,9500000,9500000,0,,Cerelac,623,3024,,2917,51,21,9,26,3024,4.926893814091962,524,9579,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-s7dz5sy47wiva8', 'sg-11134201-22100-5vl45sy47wivf0', '9fbe5085cc26ce028b3a768b687da913', 'ebee27d4445e979ad09eb8206241e7ed']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1,4534797877,238345847,100632,Nestle Cerelac Healthy Snacks Nutripuffs Banana and Orange 50G,50G/GR X 1,0,9000000,9000000,0,,Cerelac,464,2723,,2619,49,26,10,19,2723,4.925055106539309,224,8353,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-1ss8ku4v7wiv10', 'sg-11134201-22100-t7d8uu4v7wivaa', '82b8af830a87c0b3f726ad2d2cc46b22', 'f59378a8f8c26147ccc88e8eccd60c37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2,4534006908,238345847,100632,Colgate Kids Toothpaste Tiger 40g,40G/GR X 1,4000000,3900000,3900000,3,3%,Colgate,917,6966,,6750,107,49,17,43,6966,4.940813101565867,2515,22827,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['0fcc1daa26be4580046b4102d12b3b6e', '5fc0c3410bee7d4a95d9b1e802a6a343', '1f273ccf5d97cc7956021f4312917ffd', '66df471fa1124e0157134bdbd30e04b2']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
3,3634981326,238345847,100629,Chuckie Opti-Grow Flavoured Milk Baon Saver's Pack 6's  (110ml),110ML X 6,0,7900000,7900000,0,,Chuckie,3666,7054,,6705,146,79,37,87,7054,4.895685495316491,525,22086,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['79a0dd3f16b4941dc4f0fa81f5185c0b', '65083ce74446ab27f098be0955e32879', '6f225fae7d45e7cdd415011636dee02c', 'b24f5d449fcddc773e4ea86817214cc3', '294444bb2f0b0b87c3c910b63de09b7d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
4,4534001289,238345847,100001,Colgate Plax Antibacterial Mouthwash Freshmint Splash 60mL,60ML X 1,0,3500000,3500000,0,,Colgate,1139,2923,,2799,60,26,16,22,2923,4.917151660390277,525,8395,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['81f72390380cf93bd47a9a122a812ee7', '3ff6aee1ac9a3657c96f4b5adb6f7a7d', '60ffa1c216c888981092f4fdfa8df129', '3ba825b9e9dd0946109b950c8ccff882', '4ba9e43d239e63d42738fd216f40e6be', '8edb4cedd468d394ea67435c4aa14b7e', '11aef7d8befacc555d264c324c91d9a5', 'e258acec88b8ae69386bbad9d5b1a2b1', 'be7b88f05d520d16cef3bfe5a71a8521']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
5,3423384287,238345847,100629,Clara Olé Cheesy Pesto Pasta Sauce 180g,180G/GR X 1,0,14700000,14700000,0,,Clara Olé,1587,3211,,3080,66,20,11,34,3211,4.917991892734643,113,13794,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['0992c293d9f6a6e37962689edfcab6a8', '950e2df82ac2160a937688641c6f33b0', '89dd7a5f506de9a45155c502fc19e38f', 'ea85f0705d92fb502037f959c7da4313', 'd282588fb3c79a93994925a2062b98fc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
6,5357349147,238345847,100629,Mega Sardines Tomato Sauce 155g,155G/GR X 1,0,2600000,2600000,0,,Mega,294,2752,,2628,50,25,15,34,2752,4.905316824471959,288,17083,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['45954a4c84f5a06ca03c1caa5ba80d0f', 'efb87440161807b63cf2e4db3b095f76', '0c87434898a6f5025a0c0ff8ab9888f8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
7,7234791091,238345847,100632,Cerelac Baby Food Mixed Vegetables & Soya 120grams,120G/GR X 1,0,6800000,6800000,0,,Cerelac,303,1822,,1771,22,17,4,8,1822,4.946732564524987,177,4961,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['sg-11134201-22100-pf35q0op6wiv41', 'sg-11134201-22100-1wn3g0op6wiv4b', '3015fb73890eb0b093a58b15d535b81c', 'e10a191cb39abf07bc1d162ee06cb86b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
8,4023288198,238345847,100629,Clara Olé Carbonara Pasta Sauce 200g,200G/GR X 1,0,3800000,3800000,0,,Clara Olé,1100,2184,,2110,36,16,10,12,2184,4.938532110091743,38,8873,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3a89455848d559ea7a37d84cd2e111f3', 'a49155f8a1b42b9d8f9a1179a2e6a0af', 'fb3c7e37b165d8dca82ebf3185d08dc8', 'f2948eb0e1aeb6d2798d995d63f2cddd', 'a9c2561c39855882439d22aa4d26fa5e', '92a1e57c7a9e78c5be0f6b0a35a188dc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
9,3345912476,238345847,100631,Whiskas Junior Tuna in Pouch for Kittens 80g,80G/GR X 1,0,3300000,3300000,0,,Whiskas,954,3191,,3064,62,33,10,22,3191,4.926890492626295,427,55154,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['da21f4838dba4e330958147384599c1c', 'dc825838a27299ab60278a9e51413241', '250e971b123ed5c36248af196bfedd90']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
10,7034801925,238345847,100632,GERBER Baby Food Squash Puree 80g,90G/GR X 1,0,6100000,6100000,0,,Gerber,326,1929,,1893,13,6,4,13,1929,4.95386210471747,167,5765,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['ae372352835e6a40a8ddc9b10534aac9', 'd728853d8eb7d46c97a664ca25b8f720', '94aa8992c7a30f86bd4d55c2f0ec17c2', '5156a8f82628580fad06896d1cca7ea9', '249918b5280a90a38ef0eaefe8c42209']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
11,3936704109,238345847,100629,Century Tuna Flakes in Oil 180g,180G/GR X 1,0,4300000,4300000,0,,Century Tuna,672,6544,,6147,150,94,38,116,6545,4.868566176470588,1184,37790,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['4d968d8443c98035ad317a862059cce1', '82b4480cefb6a78b419853903fad0b1a', 'c3d00e86e648d3c10d6bb66d71452a91']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
12,4134802550,238345847,100632,Gerber Baby Food Banana Strawberry 130g,130G/GR X 1,0,9500000,9500000,0,,Gerber,248,1291,,1254,12,10,5,10,1291,4.938712179984484,40,4401,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['4eb67f2f54df05f0beb2b37d51f193d7', '7cd37e3896a7f9752a9a4c9d9309a709', 'e661f2fae9a76ca686d619ecd92a7187']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
13,3455278960,238345847,100629,Crispy Fry® Breading Mix Garlic 62g,62G/GR X 1,0,1700000,1700000,0,,Crispy Fry,198,802,,763,17,9,2,11,802,4.897627965043696,111,2966,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['e79a6646cd789bbfd1cbac5e10a0e6b4', 'dadaac89c396b5e8f7b44d1fd08f3cf6', '1a6e503ee893679f402c78cd5107f355', '133b27faa4c5e1072004259c042e709c', '754a32af020516a9bcbfdf353257d98e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
14,7042413497,238345847,100636,Surf Powder Detergent Cherry Blossom 6pieces 65grams,75G/GR X 6,0,3900000,3900000,0,,Surf,599,4816,,4579,87,61,27,62,4816,4.8915211970074814,738,20197,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['91c469f3f17596143c020897595203e1', 'a352dc13ae5044132de7f0bdbe48ae34', '2464a615b871e7fe3c8549684dcd84a8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
15,6534800497,238345847,100632,Gerber Baby Food Carrot Puree 80g,80G/GR X 1,0,7000000,7000000,0,,Gerber,278,1812,,1763,25,10,6,8,1812,4.94757174392936,37,5385,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['dee19ea59f9fa420c7780df4fd2a356a', 'd375ea5fcc456c1859984f0ea2a54094', 'ce083ae18a34b4277ca9e410b0e3f3d9', '090ee96d2e0101a0e5e7b339671381d4']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
16,7236621856,238345847,100629,Century Tuna Flakes in Oil 155grams,155G/GR X 1,0,3600000,3600000,0,,Century Tuna,540,5139,,4775,130,97,34,103,5139,4.84301872074883,87,26049,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['44e0f8379ec5f279d39ff772e04946e3', '8737e0fcd993bfcfb2a02ed0f1ca906d', '4ddc3ce846a923cb5004c0cce71dd7aa', 'a788e3dbc4a962e18c5dbb7152bc76c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
17,4357364557,238345847,100629,Mega Prime Kernel Corn 425g,425G/GR X 1,0,4500000,4500000,0,,Mega Prime,352,1451,,1340,44,23,7,37,1451,4.821502412129566,349,5715,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['915df11af27f24d3969910319c31c234', '2e4376e46d77c010d469ce1742fe4933', '006065fbd81c8f7a9d1ffaf104c1777b', 'c3e0616ab2ca78f2da4081d22dbf8aaa', 'b4ad68eee23370906ca851645bf41c51']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
18,3342478879,238345847,100636,Surf Fabric Conditioner Luxe Perfume 25Ml 6 Sachet,25ML X 6,0,3600000,3600000,0,,Surf,315,2873,,2725,68,23,15,42,2873,4.8898954703832755,463,10109,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['bbac321e0d691716476c7c043ee66e45', '99c3b6bf7ceb09200236baf06cc54872', '8428dba352afe62ca713ed39b8d9d1be']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
19,3634897136,238345847,100632,Gerber Baby Food Applesauce 80g,80G/GR X 1,0,7000000,7000000,0,,Gerber,202,1551,,1499,28,9,6,9,1551,4.941860465116279,52,5281,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['a47343d690ae80613910c258ea8a70f6', 'a86a23bb2440da4ff38fe634319fa7de', 'ce6472ed240800bec50485fd253f5721']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
20,6536611542,238345847,100629,555 Tuna Afritada 155grams,155G/GR X 1,0,2700000,2700000,0,,555,419,3988,,3794,66,49,19,60,3988,4.88679718875502,396,16994,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['c765a9ffce8781298efcf1bfea7d0427', '2e336cdccdbe5b1fc325a010ab79508e', '1acb9d48c9be3eac7bb036bb47f0c73a', 'e0004bd67d2cc44ba8b7d2d50ea8ea88']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
21,4236603025,238345847,100629,Argentina Corned Beef 150g,150G/GR X 1,0,3500000,3500000,0,,Argentina,611,5544,,5242,110,81,24,87,5544,4.882321041214751,290,28591,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['de22d28848d5589beab21e5cd0305293', 'cb1a6828ab69741b4bf4e39fa83f460f', '8cde525177fdd393029043afa880d7eb', '28af6ec58901c5ad9fe6bc8cacf7160e', 'dadcbb5be0dad59404b893ef34de05fa', 'cb7daa23246a87dd80c09ef2655d5e6c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
22,5436609679,238345847,100629,555 Tuna Caldereta 155g,155G/GR X 1,0,2700000,2700000,0,,555,356,3278,,3108,54,42,16,58,3278,4.876871371830125,344,13304,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['24f6ed1e28f5424b75fc1e582ba2dc84', '3d1b0e169c30b02a61b326bf2c7ecc27', 'c8e796311ecd9695943bdeeeaf00ac8f', 'dfa56743e1e890ab26675d090d6de1de']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
23,6934799515,238345847,100632,Gerber Baby Food Banana Puree 80g,80G/GR X 1,0,7000000,7000000,0,,Gerber,264,1638,,1606,17,6,2,7,1638,4.961538461538462,19,4574,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['77c521dc435327a38b68bce4f03caa0a', '0bdc157ca3acb477e2577e01a8e5fc00', '2ad162ef6900e65fdc9f95e14707efd3', '452f588dde5e66b7561d3e0fc7512413', 'e21a1d5ea4ed5de343b04691e00196ce']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
24,3234954751,238345847,100629,Chuckie Opti-Grow Flavoured Milk 1L,1L X 1,0,10900000,10900000,0,,Chuckie,1096,1700,,1602,42,17,14,25,1700,4.877430760164997,30,6810,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-7zgm4280dxivb5', 'sg-11134201-22100-xx0s8380dxiv8f', '13303fce72746e03f7e089bfe72af026', '9f86930b404dbd42dd693304943dde37', 'b1e8b311187e84ca1f29e0b480bc9bf3', '044c43bb64031d0c4775a8688e5aaa78', '61f03f5412baaaa3d2a01e44e171bc88']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
25,5742423226,238345847,100636,Surf Powder Detergent Rose Fresh 65g 6 Pieces,65G/GR X 6,0,3900000,3900000,0,,Surf,236,1971,,1881,24,25,16,25,1971,4.8908075165058404,322,9563,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22110-cvf6efk53akv2f', 'sg-11134201-22110-f3nbcobt40jva9', 'sg-11134201-22110-7ym0ppbt40jvff', 'sg-11134201-22110-tbrh7jbt40jva4']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
26,3748602006,238345847,100631,Pedigree Adult Beef in Gravy Flavor 130g,130G/GR X 1,0,3900000,3900000,0,,Pedigree,492,2001,,1917,28,24,8,24,2001,4.905952976488244,1820,23945,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f6d2d9b7d35524d5972ed712ec5c1050', '1580011519ee4aea5f71787fd280af33', '5a3f2f2a04d19c4e92b76e2a1779bd49', 'd2cd6ef365a6d45a7e24126dce7e9375', 'ecc68b6e7acab15f5b9bd29c4716105e', 'c7167ba418305d247d1543c5a0203bc3', '25feb2bc8ce7d0598ad4e18e5603dddb', '06f2fe47f28c29f5c610ef3710dd0896']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
27,5042372874,238345847,100636,Surf Fabric Conditioner Charcoal Fresh 25ML Sachet 6x,25ML X 6,0,3600000,3600000,0,,Surf,395,3450,,3301,55,37,23,34,3450,4.9048723897911835,423,11148,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['9de4251ee5c062c4d72f0a7f7d037cd3', 'f27ea029af08488225b3e11f3a4e83de', '6a4d3cb5080e5780e7e5d99372cb7663', '9b89dc28d882776ad107b7a5815cb4d3', '2f31ff59a14c58bf0732f003e47fa6a4']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
28,5834790547,238345847,100629,Nestle Fresh Milk 1L,1L X 1,0,10700000,10700000,0,,Nestle,709,1641,,1555,34,16,11,25,1641,4.88515577275504,106,6101,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['22483babec0f662fd14fcd6d53a5c9b2', '88c80313a09a7bf140d9d92b19634d72', '909ce0a3aaf611cc63be1912bb7f06e3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
29,4857363642,238345847,100629,Mega Prime Pieces and Stems Mushroom 425g,425G/GR X 1,0,5600000,5600000,0,,Mega Prime,203,1116,,1046,31,14,10,15,1116,4.8742138364779874,179,4202,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['e1ecbc3f4f8a8bc3258558201ed3b0ef', 'bab0332686177dc8f065f3f6518075e6', 'a79a733e7a071fc2a4f12554ead888dc', 'a13476802025a41e611587d05e4a6f14']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
30,5536630235,238345847,100629,Hunt's Pork and Beans Original 230g,230G/GR X 1,0,3200000,3200000,0,,Hunt's,121,673,,646,10,7,2,8,673,4.912202380952381,18,3138,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['5f3145e53d947872951e74b0531a06c9', '738ae1eaafb6e4343f293f280b678176', '32d55dd6eab14935ccfc87962b838dd6', '52307203093ae34207e346a0a9880669']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
31,3553207466,238345847,100629,Nature's Spring Sparkling Water Lime 330mL,330ML X 1,0,2500000,2500000,0,,Nature's Spring,165,211,,199,4,4,2,2,211,4.890476190476191,117,2579,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['acc2240f1c2243789bae12c5e2c6e5bb', '67a989b65946893400712ecb877856c4', 'c5ff5c2b1c8e1c2ee6ad0b7e43eeb286', '33dff9abe3b2a81f03a3f8c6a0b7645d', 'f277c36da184b05885985364ad84cf9b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
32,5855183652,238345847,100629,Sarsaya® Oyster Sauce Sachet 30g,30G/GR X 1,0,600000,600000,0,,Sarsaya,235,1068,,1027,15,9,6,11,1068,4.917448405253284,168,6086,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f8a67869bc73cf12ac1ceb28083c8217', '6d6c00447d7d7ebeef32686c74e4b9cd', '892c2012b761ba112a6ce40bef648c2b', '865a9cf9521dac4ccccb5171afc66247', '4e4756786812a2aed0ad3fb7310757f3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
33,4842423001,238345847,100636,Surf Powder Detergent Purple Blooms Sachet 6 Pieces  65G,65G/GR X 6,0,3900000,3900000,0,,Surf,370,3050,,2908,54,31,14,43,3050,4.892751721876025,374,11157,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['4411372924410948d23ef010bdf9579e', '5ac8da9f6fedcb744aa461fa2144bef0', 'f6194ec3468dd9db271da796a0b4a888', '6839330365a1c95985d5604189e57212', '2b8c40962f11a1ac377c92ba4073b67a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
34,7857364712,238345847,100629,Mega Mackerel in Natural Oil 155g,155G/GR X 1,0,3100000,3100000,0,,Mega,257,2207,,2098,39,27,13,30,2207,4.892824704813806,152,9865,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['dd729b582101452fe4786c0e21b0d39f', 'fd5cedcfd2ebf4f16250472fb8941710', 'b346ddee0ccf3eaccfe60c3b557c3ffa', '14f26f41c8d0a40f0bf99c14ec08936f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
35,7957351456,238345847,100629,Mega Sardines Tomato Sauce Chilli 155g,155G/GR X 1,0,2600000,2600000,0,,Mega,194,2028,,1894,51,31,14,38,2028,4.8533333333333335,380,11242,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f23ba1a5807d6b604b45ee18039a2387', 'bb57b13f77a2b57768506557838ac7a6', '455879a35e7eca5b3e7cf33e2e5d257a', '7079e0bf30acacc3eab1b4265344c780', '4fb9a358f733b440d0a70dc8fa9a04d1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
36,5536620737,238345847,100629,Lucky 7 Carne Norte 100g,100G/GR X 1,0,1600000,1600000,0,,Lucky 7,187,1047,,1009,14,6,5,13,1047,4.911174785100287,152,7398,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['75b0bf8684a06a6884d0e00929e76ab8', '6226c5418846c022e3c0ead40f045d3f', 'c329d6880ede928b596ce6fcd80644af', '8ea4238099fb5f0678b0514b366d86bc', 'f2c3ada98ecff6959e7aab85dd8a1be6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
37,8527430486,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,0,5500000,5500000,0,,Knorr,393,2823,,2682,56,35,13,37,2823,4.891527827011698,297,9765,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
38,4236621495,238345847,100629,Century Tuna Hot & Spicy 180g,180G/GR X 1,0,4300000,4300000,0,,Century Tuna,266,2126,,1997,37,25,21,46,2126,4.851415094339623,120,9257,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['c13f1e461a90f9d3920410050e2b001c', '0e17223d592ce7c3ab1a87a52291d101', '298aadf58a46e12cb718f699d2a79bfe', 'b6412f69ad602e7ca6dbd6fbe3a5b683']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
39,3017468330,238345847,100629,Knorr Cream of Mushroom Soup Mix 62g,62G/GR X 1,0,5500000,5500000,0,,Knorr,377,2047,,1907,54,30,24,32,2047,4.857843137254902,227,6895,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['a4b82369efc6f0b54920ed929d29e47e', '67c029e8d9a7fdb297eaf4f1886917cb', '5e9b1b475b6346f1460e3dd6cb9081f5', 'cf66ad99b89f9b0d9406964a0260f164', '455a0083aac7980e12a7485d798f25c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
40,4836627156,238345847,100629,Angel Condensada 380g,380G/GR X 1,0,5000000,5000000,0,,Angel,203,984,,927,22,15,6,14,984,4.889683350357507,9,3271,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['a287dc7b4d12920f6d0da786b03332e1', '8ff405d36e6f6f47c82241d85fd23037', '97ee93fffbafbe1bb3236e0ce2bc745a', 'fab70ae3eca07bbf410a6e064ec87f5e', '2e4f5e7b1dc3d414f70b1aab5e160526', 'bcd6930ce5c3d3fbbc66503f366e7e09']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
41,3234955563,238345847,100629,Nestle Coffee-Mate Coffee Creamer Stand-up Pouch 450g,450G/GR X 1,0,12400000,12400000,0,,Nestle,527,5948,,5655,119,59,39,77,5949,4.893850042122999,2895,22645,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['65b4f94017df823847ac18b0116e024c', '888837c1af04b02b754d2ba9639eb2a7', 'cdc199f97e563eb8a9d7af0590fd1b1e', 'e3961f47ce3d42e4ce9dea8426c3afd6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
42,5534811285,238345847,100629,Milo Activ-Go Choco Malt Powdered Milk Drink  300g,300G/GR X 1,0,10000000,10000000,0,,Nestle,742,3533,,3404,57,38,5,29,3533,4.92638731596829,153,7869,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['70f0c54c700106be6c312dd0b3265131', '06aabc304f0b51531eaa9bffd3251882', '564c28d8ea244459d3363e2fd36f0826', '5800b0a70ddfdadb255c3c8b1f9d09b0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
43,7557508604,238345847,100629,Mega Prime Pieces and Stems Mushroom 198g,198G/GR X 1,0,3600000,3600000,0,,Mega Prime,214,1157,,1097,20,16,7,17,1157,4.880622837370242,206,3481,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['66e8c26193f1c9f021e5be779b7dd2e1', '3068b25d69d9bf7370470e8f2b14e9ab', '13f705abf8891d6d0cf66dcc1a72557c', '22c270535cdd69af188772e3126182df', 'afaad6ec2bb2d92467ef86d2c81475b6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
44,3833746837,238345847,100629,Mug Rootbeer No Caffeine 330mL,330ML X 1,0,3100000,3100000,0,,Pepsi,403,959,,914,22,10,5,8,959,4.90700104493208,2,5231,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['dd4e1fcee1619794c1c5111da4332714', '85e1a49d44ab973988b5cf8b77605af4', '8cd3a3e75d767c82527c68ba49870c6f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
45,5036601657,238345847,100629,Coco Mama Fresh Gata 200ml,200ML X 1,0,3100000,3100000,0,,Coco Mama,399,3014,,2863,64,34,19,34,3014,4.895383593490535,2008,26121,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['1c6ee4978410345084dc237ccdf4247a', 'd5bd10d583719d6a45442655f174f0fb', '41a9aaf204d7564267cc5b122d19e25f', '856ed76c3653fc589aa0db267f941967', '395f2305a3f99d2586437cc4ba906526']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
46,3436721517,238345847,100629,Century Tuna Hot & Spicy 155g,155G/GR X 1,0,3700000,3700000,0,,Century Tuna,242,1503,,1417,37,15,4,30,1503,4.867598137059215,40,6781,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['4f9e13cd712a7d62d47a026ea583a7b4', '5f65848ae82aef3f58bfac0ccfe6ebf2', '0b78371e28dcbb40f5c28f1f25452a81', '7eabc98039df32ed3ce8e10f37710e10', '12dc780b0a03753bd7cbb372d23460c0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
47,8427448892,238345847,100629,Knorr Sinigang sa Sampalok Original 22g,22G/GR X 1,0,1500000,1500000,0,,Knorr,100,641,,621,6,7,3,4,641,4.940532081377151,329,4061,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['d62292e8f92dfbe539ed32f8c69c9f76', '42496c023edb4212af2fad8ba1f09b5a', '788cc865add59a61a2f798c3c34f7c68', 'af29444a55f48de01dd8b4de9be8a06d', '7d6dcdf89bafbc57842d3ebd38b06514']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
48,3934976569,238345847,100629,Bear Brand Fortified Powdered Milk Drink 840g,840G/GR X 1,0,32500000,32500000,0,,Bear Brand,1178,6288,,6003,120,63,41,62,6289,4.90712123625936,134,16676,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22110-zpvocya7r6jvc3', 'sg-11134201-22110-zdur9v6ddljv8e', 'sg-11134201-22110-z9sqwx6ddljvb5', 'sg-11134201-22110-jl2l04r7r6jv02', 'sg-11134201-22110-48y0f96ddljve7', 'sg-11134201-22110-of3gk56ddljva7', 'sg-11134201-22110-54n3fd7ddljvd5', 'sg-11134201-22110-ofi6hb7ddljv3c', 'db244942e760dad732f28e86fbfc6214']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
