,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
19,4236603025,238345847,100629,Argentina Corned Beef 150g,150G/GR X 1,0,3500000,3500000,0,,Argentina,622,5625,,5305,115,87,25,93,5625,4.876180295742027,93,29145,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['de22d28848d5589beab21e5cd0305293', 'cb1a6828ab69741b4bf4e39fa83f460f', '8cde525177fdd393029043afa880d7eb', '28af6ec58901c5ad9fe6bc8cacf7160e', 'dadcbb5be0dad59404b893ef34de05fa', 'cb7daa23246a87dd80c09ef2655d5e6c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
20,5436609679,238345847,100629,555 Tuna Caldereta 155g,155G/GR X 1,0,3000000,3000000,0,,555,364,3326,,3144,56,47,17,62,3326,4.869316470942487,81,13501,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['24f6ed1e28f5424b75fc1e582ba2dc84', '3d1b0e169c30b02a61b326bf2c7ecc27', 'c8e796311ecd9695943bdeeeaf00ac8f', 'dfa56743e1e890ab26675d090d6de1de']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
21,5823307948,238345847,100629,Clara Olé Maple - Pancake Syrup 355ml,355ML X 1,0,11200000,11200000,0,,Clara Olé,2136,2722,,2641,36,20,5,20,2722,4.938625505328923,9,6694,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3eb5c7b96fe7a3d5f30568f4ef32741f', '098a02798df3bd87a4070fb5e65fa1ba', 'e9d43d15c3623b013b9bb33ed8d3f89b', '603b0260f28cc175dedb8109ef49ad0d', '13361259ec76a8818552796d538d1702', '7bd9be4316b40f053ecc5f9d428f5d93']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
22,3234954751,238345847,100629,Chuckie Opti-Grow Flavoured Milk 1L,1L X 1,0,10900000,10900000,0,,Chuckie,1096,1706,,1606,44,17,14,25,1706,4.8766881972988845,12,6831,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-7zgm4280dxivb5', 'sg-11134201-22100-xx0s8380dxiv8f', '13303fce72746e03f7e089bfe72af026', '9f86930b404dbd42dd693304943dde37', 'b1e8b311187e84ca1f29e0b480bc9bf3', '044c43bb64031d0c4775a8688e5aaa78', '61f03f5412baaaa3d2a01e44e171bc88']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
23,5742423226,238345847,100636,Surf Powder Detergent Rose Fresh 65g 6 Pieces,65G/GR X 6,0,3900000,3900000,0,,Surf,242,2015,,1922,26,25,16,26,2015,4.890213611525087,89,9703,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22110-cvf6efk53akv2f', 'sg-11134201-22110-f3nbcobt40jva9', 'sg-11134201-22110-7ym0ppbt40jvff', 'sg-11134201-22110-tbrh7jbt40jva4']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
24,3748602006,238345847,100631,Pedigree Adult Beef in Gravy Flavor 130g,130G/GR X 1,0,3900000,3900000,0,,Pedigree,492,2012,,1927,28,24,9,24,2012,4.90497512437811,2111,24038,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f6d2d9b7d35524d5972ed712ec5c1050', '1580011519ee4aea5f71787fd280af33', '5a3f2f2a04d19c4e92b76e2a1779bd49', 'd2cd6ef365a6d45a7e24126dce7e9375', 'ecc68b6e7acab15f5b9bd29c4716105e', 'c7167ba418305d247d1543c5a0203bc3', '25feb2bc8ce7d0598ad4e18e5603dddb', '06f2fe47f28c29f5c610ef3710dd0896']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
25,5042372874,238345847,100636,Surf Fabric Conditioner Charcoal Fresh 25ML Sachet 6x,25ML X 6,0,3600000,3600000,0,,Surf,402,3504,,3348,59,40,23,34,3504,4.903483723586522,201,11309,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['9de4251ee5c062c4d72f0a7f7d037cd3', 'f27ea029af08488225b3e11f3a4e83de', '6a4d3cb5080e5780e7e5d99372cb7663', '9b89dc28d882776ad107b7a5815cb4d3', '2f31ff59a14c58bf0732f003e47fa6a4']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
26,6336619530,238345847,100629,555 Sardines in Tomato Sauces 155g,155G/GR X 1,0,2400000,2400000,0,,555,384,3833,,3641,73,47,23,49,3833,4.893539105414596,208,26951,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3d06e69322946309f3fc9c130b13c0dd', 'de168084ff0d7a850d2b569e60976dc1', 'b719aaa5bda446138fb6432e25fb3f8d', '8b7bb35bec907c4ee827c5fdf13a0a9a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
27,4857363642,238345847,100629,Mega Prime Pieces and Stems Mushroom 425g,425G/GR X 1,0,5600000,5600000,0,,Mega Prime,206,1124,,1054,31,14,10,15,1124,4.875111507582516,234,4226,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['e1ecbc3f4f8a8bc3258558201ed3b0ef', 'bab0332686177dc8f065f3f6518075e6', 'a79a733e7a071fc2a4f12554ead888dc', 'a13476802025a41e611587d05e4a6f14']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
28,12127558880,238345847,100001,GWP (Dentiste Natural Toothpaste (20g),20G/GR X 1,0,100000000,100000000,0,,,6,474,,449,13,7,3,2,474,4.919491525423729,399,1129,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['1e99db0fde6f30eb7dd4afd211c0d6b4', 'ac67c4bb96d40b0e6d4a193e66bcf085', '5d878f12ab2f1fb7ec3f8e5e9fd4d5aa']","[{'name': 'Toothpaste 20g', 'options': ['white'], 'images': None, 'properties': [], 'type': 0}]"
29,4947412374,238345847,100629,Quaker Instant Oatmeal 800g,800G/GR X 1,0,11500000,11500000,0,,Quaker,808,3771,,3625,69,27,13,37,3771,4.921422882930714,520,9426,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c3e268126fbc68cea9469011a8ded787', '6816f4d2497ee382a310c9a53489bdbf', 'db7883669f5503b814664f36fecefe3b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
30,3553207466,238345847,100629,Nature's Spring Sparkling Water Lime 330mL,330ML X 1,0,2500000,2500000,0,,Nature's Spring,166,215,,203,4,4,2,2,215,4.892523364485982,114,2583,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['acc2240f1c2243789bae12c5e2c6e5bb', '67a989b65946893400712ecb877856c4', 'c5ff5c2b1c8e1c2ee6ad0b7e43eeb286', '33dff9abe3b2a81f03a3f8c6a0b7645d', 'f277c36da184b05885985364ad84cf9b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
31,5855183652,238345847,100629,Sarsaya® Oyster Sauce Sachet 30g,30G/GR X 1,0,600000,600000,0,,Sarsaya,236,1087,,1044,16,10,6,11,1087,4.916129032258064,18,6195,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f8a67869bc73cf12ac1ceb28083c8217', '6d6c00447d7d7ebeef32686c74e4b9cd', '892c2012b761ba112a6ce40bef648c2b', '865a9cf9521dac4ccccb5171afc66247', '4e4756786812a2aed0ad3fb7310757f3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
32,4842423001,238345847,100636,Surf Powder Detergent Purple Blooms Sachet 6 Pieces  65G,65G/GR X 6,0,3900000,3900000,0,,Surf,372,3094,,2945,58,33,14,44,3094,4.8903976721629485,303,11280,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['4411372924410948d23ef010bdf9579e', '5ac8da9f6fedcb744aa461fa2144bef0', 'f6194ec3468dd9db271da796a0b4a888', '6839330365a1c95985d5604189e57212', '2b8c40962f11a1ac377c92ba4073b67a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
33,7857364712,238345847,100629,Mega Mackerel in Natural Oil 155g,155G/GR X 1,0,3100000,3100000,0,,Mega,258,2236,,2124,39,29,14,30,2236,4.891080233079337,199,10016,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['dd729b582101452fe4786c0e21b0d39f', 'fd5cedcfd2ebf4f16250472fb8941710', 'b346ddee0ccf3eaccfe60c3b557c3ffa', '14f26f41c8d0a40f0bf99c14ec08936f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
34,7957351456,238345847,100629,Mega Sardines Tomato Sauce Chilli 155g,155G/GR X 1,0,2600000,2600000,0,,Mega,195,2070,,1930,52,34,15,39,2070,4.849540396710208,255,11548,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['f23ba1a5807d6b604b45ee18039a2387', 'bb57b13f77a2b57768506557838ac7a6', '455879a35e7eca5b3e7cf33e2e5d257a', '7079e0bf30acacc3eab1b4265344c780', '4fb9a358f733b440d0a70dc8fa9a04d1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
35,5536620737,238345847,100629,Lucky 7 Carne Norte 100g,100G/GR X 1,0,1600000,1600000,0,,Lucky 7,190,1058,,1019,15,6,5,13,1058,4.911153119092628,66,7465,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['75b0bf8684a06a6884d0e00929e76ab8', '6226c5418846c022e3c0ead40f045d3f', 'c329d6880ede928b596ce6fcd80644af', '8ea4238099fb5f0678b0514b366d86bc', 'f2c3ada98ecff6959e7aab85dd8a1be6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
36,8527430486,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,0,5500000,5500000,0,,Knorr,405,2854,,2709,58,35,13,39,2854,4.889200561009818,249,9900,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
37,3017468330,238345847,100629,Knorr Cream of Mushroom Soup Mix 62g,62G/GR X 1,0,5500000,5500000,0,,Knorr,386,2071,,1928,54,31,24,34,2071,4.854651162790698,176,6995,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['a4b82369efc6f0b54920ed929d29e47e', '67c029e8d9a7fdb297eaf4f1886917cb', '5e9b1b475b6346f1460e3dd6cb9081f5', 'cf66ad99b89f9b0d9406964a0260f164', '455a0083aac7980e12a7485d798f25c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
38,3234955563,238345847,100629,Nestle Coffee-Mate Coffee Creamer Stand-up Pouch 450g,450G/GR X 1,0,12400000,12400000,0,,Nestle,529,5996,,5699,119,63,39,77,5997,4.893364532843055,2677,22848,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['65b4f94017df823847ac18b0116e024c', '888837c1af04b02b754d2ba9639eb2a7', 'cdc199f97e563eb8a9d7af0590fd1b1e', 'e3961f47ce3d42e4ce9dea8426c3afd6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
39,5534811285,238345847,100629,Milo Activ-Go Choco Malt Powdered Milk Drink  300g,300G/GR X 1,0,10000000,10000000,0,,Nestle,754,3572,,3438,59,40,6,29,3572,4.924670960515262,161,7963,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['70f0c54c700106be6c312dd0b3265131', '06aabc304f0b51531eaa9bffd3251882', '564c28d8ea244459d3363e2fd36f0826', '5800b0a70ddfdadb255c3c8b1f9d09b0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
40,7557508604,238345847,100629,Mega Prime Pieces and Stems Mushroom 198g,198G/GR X 1,0,3600000,3600000,0,,Mega Prime,217,1170,,1106,23,16,7,18,1170,4.875962360992301,273,3518,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['66e8c26193f1c9f021e5be779b7dd2e1', '3068b25d69d9bf7370470e8f2b14e9ab', '13f705abf8891d6d0cf66dcc1a72557c', '22c270535cdd69af188772e3126182df', 'afaad6ec2bb2d92467ef86d2c81475b6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
41,3833746837,238345847,100629,Mug Rootbeer No Caffeine 330mL,330ML X 1,0,3100000,3100000,0,,Pepsi,405,961,,916,22,10,5,8,961,4.907194994786235,200,5241,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['dd4e1fcee1619794c1c5111da4332714', '85e1a49d44ab973988b5cf8b77605af4', '8cd3a3e75d767c82527c68ba49870c6f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
42,5036601657,238345847,100629,Coco Mama Fresh Gata 200ml,200ML X 1,0,3100000,3100000,0,,Coco Mama,411,3077,,2921,65,36,19,36,3077,4.893298633702017,1743,26671,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['1c6ee4978410345084dc237ccdf4247a', 'd5bd10d583719d6a45442655f174f0fb', '41a9aaf204d7564267cc5b122d19e25f', '856ed76c3653fc589aa0db267f941967', '395f2305a3f99d2586437cc4ba906526']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
43,8427448892,238345847,100629,Knorr Sinigang sa Sampalok Original 22g,22G/GR X 1,0,1500000,1500000,0,,Knorr,104,655,,633,7,8,3,4,655,4.937212863705972,184,4169,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['d62292e8f92dfbe539ed32f8c69c9f76', '42496c023edb4212af2fad8ba1f09b5a', '788cc865add59a61a2f798c3c34f7c68', 'af29444a55f48de01dd8b4de9be8a06d', '7d6dcdf89bafbc57842d3ebd38b06514']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
44,3934976569,238345847,100629,Bear Brand Fortified Powdered Milk Drink 840g,840G/GR X 1,0,32500000,32500000,0,,Bear Brand,1183,6345,,6052,123,64,44,63,6346,4.905115251026208,560,16920,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22110-zpvocya7r6jvc3', 'sg-11134201-22110-zdur9v6ddljv8e', 'sg-11134201-22110-z9sqwx6ddljvb5', 'sg-11134201-22110-jl2l04r7r6jv02', 'sg-11134201-22110-48y0f96ddljve7', 'sg-11134201-22110-of3gk56ddljva7', 'sg-11134201-22110-54n3fd7ddljvd5', 'sg-11134201-22110-ofi6hb7ddljv3c', 'db244942e760dad732f28e86fbfc6214']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
45,4250419613,238345847,100636,Baygon Mat Anti Dengue Refill 30 Pieces,30Piece X 1,0,13500000,13500000,0,,Baygon,946,5498,,5272,104,53,26,43,5498,4.921479322280925,141,20683,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['e50109fc472050d9c616edf0c8c8b97d', 'd569a185cb948efbbaa77fbd1d37417f', '489ccf3ecbee867236c7941b3e028ec2']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
46,4134440846,238345847,100629,Wilkins Sparkling Water Lemon 320ml,325ML X 1,0,2700000,2700000,0,,Wilkins,99,101,,95,2,2,0,2,101,4.861386138613861,13,820,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['31ea7288ecbda52bc41b65d7f42ad420', '1a302a374df8cb83ac7e68b3912976d4', '586fab29d6215d751ecff09ea6c001ed']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
47,5823600892,238345847,100630,KERATIN plus Gold Intense Brazilian Hair Treatment 20g 12 Pieces,20G/GR X 12,0,7900000,7900000,0,,Keratin Plus,1988,7343,,7091,118,53,19,62,7343,4.927958600027237,854,25513,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['d454363ae0149395cab1d46c98630b66', '6b091a6ae4c562e2dcec1b8d0809233e', '6d5d50049f9d16bc90e49f154f0bda0f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
