,date,category,category_names,brand,pack_size,pack_type,itemid,name,price_median,raw_discount,price_before_discount,units_sold,stock,status,item_page,low_price_guarantee,on_flash_sale,can_use_bundle_deal,can_use_cod,can_use_wholesale,show_free_shipping,like_count,comment_count,views,no_rating,star_1,star_2,star_3,star_4,star_5,rating,month,day,units_sold_diff,product_name
223,2023-10-15 10:51:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1394,26,1,29.0,True,False,False,True,False,False,165,211,,186,6,10,0,9,211,4.71,October,15,6.0,Regular Soda
224,2023-10-15 10:51:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3302,374,1,38.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,15,0.0,Regular Soda
225,2023-10-15 10:51:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,35,1,59.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,15,0.0,Pepsi Black
226,2023-10-15 10:51:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1483,98,1,67.0,True,False,False,True,False,False,162,397,,376,10,3,2,6,397,4.88,October,15,0.0,Regular Soda
227,2023-10-15 10:51:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,10,1,112.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,15,0.0,Pepsi Black
228,2023-10-16 10:24:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3152,156,1,14.0,True,False,False,True,False,False,245,545,,522,7,6,3,7,545,4.91,October,16,0.0,Pepsi Black
229,2023-10-16 10:24:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,14.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,16,12.0,Regular Soda
230,2023-10-16 10:24:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3302,374,1,18.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,16,0.0,Regular Soda
231,2023-10-16 10:24:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,35,1,29.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,16,0.0,Pepsi Black
232,2023-10-16 10:24:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1483,97,1,33.0,True,False,False,True,False,False,162,397,,376,10,3,2,6,397,4.88,October,16,0.0,Regular Soda
233,2023-10-16 10:24:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,10,1,55.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,16,0.0,Pepsi Black
234,2023-10-17 12:56:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3152,155,1,74.0,True,False,False,True,False,False,245,545,,522,7,6,3,7,545,4.91,October,17,0.0,Pepsi Black
235,2023-10-17 12:56:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,74.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,17,0.0,Regular Soda
236,2023-10-17 12:56:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3302,373,1,78.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,17,0.0,Regular Soda
237,2023-10-17 12:56:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,35,1,89.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,17,0.0,Pepsi Black
238,2023-10-17 12:56:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1483,96,1,93.0,True,False,False,True,False,False,162,397,,376,10,3,2,6,397,4.88,October,17,0.0,Regular Soda
239,2023-10-17 12:56:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,10,1,115.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,17,0.0,Pepsi Black
240,2023-10-18 11:30:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3152,153,1,28.0,True,False,False,True,False,False,245,545,,522,7,6,3,7,545,4.91,October,18,0.0,Pepsi Black
241,2023-10-18 11:30:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,28.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,18,0.0,Regular Soda
242,2023-10-18 11:30:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3302,373,1,37.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,18,0.0,Regular Soda
243,2023-10-18 11:30:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,35,1,58.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,18,0.0,Pepsi Black
244,2023-10-18 11:30:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1486,92,1,66.0,True,False,False,True,False,False,162,398,,377,10,3,2,6,398,4.88,October,18,3.0,Regular Soda
245,2023-10-18 11:30:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,10,1,111.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,18,0.0,Pepsi Black
246,2023-10-19 16:01:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3154,152,1,27.0,True,False,False,True,False,False,246,545,,522,7,6,3,7,545,4.91,October,19,2.0,Pepsi Black
247,2023-10-19 16:01:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,28.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,19,0.0,Regular Soda
248,2023-10-19 16:01:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3304,372,1,36.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,19,2.0,Regular Soda
249,2023-10-19 16:01:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,34,1,57.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,19,0.0,Pepsi Black
250,2023-10-19 16:01:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1487,89,1,65.0,True,False,False,True,False,False,162,399,,378,10,3,2,6,399,4.88,October,19,1.0,Regular Soda
251,2023-10-19 16:01:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,7,1,110.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,19,0.0,Pepsi Black
252,2023-10-20 13:42:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3155,152,1,27.0,True,False,False,True,False,False,246,547,,524,7,6,3,7,547,4.91,October,20,1.0,Pepsi Black
253,2023-10-20 13:42:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,28.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,20,0.0,Regular Soda
254,2023-10-20 13:42:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3304,372,1,36.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,20,0.0,Regular Soda
255,2023-10-20 13:42:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,34,1,57.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,20,0.0,Pepsi Black
256,2023-10-20 13:42:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1487,85,1,65.0,True,False,False,True,False,False,162,399,,378,10,3,2,6,399,4.88,October,20,0.0,Regular Soda
257,2023-10-20 13:42:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,7,1,110.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,20,0.0,Pepsi Black
258,2023-10-20 15:05:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3155,152,1,27.0,True,False,False,True,False,False,246,547,,524,7,6,3,7,547,4.91,October,20,0.0,Pepsi Black
259,2023-10-20 15:05:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,28.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,20,0.0,Regular Soda
260,2023-10-20 15:05:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3304,372,1,36.0,False,False,False,True,False,False,561,869,,823,28,7,1,10,869,4.9,October,20,0.0,Regular Soda
261,2023-10-20 15:05:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2974,34,1,57.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,20,0.0,Pepsi Black
262,2023-10-20 15:05:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1487,85,1,65.0,True,False,False,True,False,False,162,399,,378,10,3,2,6,399,4.88,October,20,0.0,Regular Soda
263,2023-10-20 15:05:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,544,7,1,110.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,20,0.0,Pepsi Black
264,2023-10-21 13:33:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,13.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,21,2.0,Pepsi Black
265,2023-10-21 13:33:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,14.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,21,0.0,Regular Soda
266,2023-10-21 13:33:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,18.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,21,1.0,Regular Soda
267,2023-10-21 13:33:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,28.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,21,24.0,Pepsi Black
268,2023-10-21 13:33:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1488,85,1,33.0,True,False,False,True,False,False,162,399,,378,10,3,2,6,399,4.88,October,21,1.0,Regular Soda
269,2023-10-21 13:33:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,55.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,21,3.0,Pepsi Black
270,2023-10-21 16:54:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,74.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,21,0.0,Pepsi Black
271,2023-10-21 16:54:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,74.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,21,0.0,Regular Soda
272,2023-10-21 16:54:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,78.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,21,0.0,Regular Soda
273,2023-10-21 16:54:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,88.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,21,0.0,Pepsi Black
274,2023-10-21 16:54:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1488,85,1,93.0,True,False,False,True,False,False,162,399,,378,10,3,2,6,399,4.88,October,21,0.0,Regular Soda
275,2023-10-21 16:54:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,115.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,21,0.0,Pepsi Black
276,2023-10-22 13:36:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,7.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
277,2023-10-22 13:36:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,7.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
278,2023-10-22 13:36:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,9.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
279,2023-10-22 13:36:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,14.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
280,2023-10-22 13:36:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,16.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,2.0,Regular Soda
281,2023-10-22 13:36:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,27.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
282,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,37.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
283,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,37.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
284,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,39.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
285,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,44.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
286,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,46.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,0.0,Regular Soda
287,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,57.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
288,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,67.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
289,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,67.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
290,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,69.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
291,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,74.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
292,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,76.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,0.0,Regular Soda
293,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,87.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
294,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,97.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
295,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,97.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
296,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,99.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
297,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,104.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
298,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,106.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,0.0,Regular Soda
299,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,117.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
300,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,7.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
301,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,7.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
302,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,9.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
303,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,14.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
304,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,16.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,0.0,Regular Soda
305,2023-10-22 13:46:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,27.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
306,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,37.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
307,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,37.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
308,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,39.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
309,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,44.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
310,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,46.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,0.0,Regular Soda
311,2023-10-22 17:16:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,57.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
312,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,67.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,22,0.0,Pepsi Black
313,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,67.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,22,0.0,Regular Soda
314,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,69.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,22,0.0,Regular Soda
315,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2998,28,1,74.0,True,False,False,True,False,False,498,423,,375,15,13,2,18,423,4.74,October,22,0.0,Pepsi Black
316,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1490,80,1,76.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,22,0.0,Regular Soda
317,2023-10-22 17:23:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,87.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,22,0.0,Pepsi Black
318,2023-10-23 14:53:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3157,52,1,96.0,True,False,False,True,False,False,246,548,,525,7,6,3,7,548,4.91,October,23,0.0,Pepsi Black
319,2023-10-23 14:53:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,97.0,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,23,0.0,Regular Soda
320,2023-10-23 14:53:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,99.0,False,False,False,True,False,False,560,869,,823,28,7,1,10,869,4.9,October,23,0.0,Regular Soda
321,2023-10-23 14:53:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2999,28,1,104.0,True,False,False,True,False,False,499,423,,375,15,13,2,18,423,4.74,October,23,1.0,Pepsi Black
322,2023-10-23 14:53:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1492,80,1,106.0,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,23,2.0,Regular Soda
323,2023-10-23 14:53:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,117.0,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,23,0.0,Pepsi Black
324,2023-10-24 10:16:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,4833654427,Pepsi Black 2 Liters,73,0,,3159,52,1,,True,False,False,True,False,False,246,549,,526,7,6,3,7,549,4.91,October,24,2.0,Pepsi Black
325,2023-10-24 10:16:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,7533648339,Pepsi Regular Soda 330ml,32,0,,1406,26,1,,True,False,False,True,False,False,165,212,,187,6,10,0,9,212,4.71,October,24,0.0,Regular Soda
326,2023-10-24 10:16:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,5533636522,Pepsi Regular Soda 1.5L,63,0,,3305,372,1,,False,False,False,True,False,False,559,869,,823,28,7,1,10,869,4.9,October,24,0.0,Regular Soda
327,2023-10-24 10:16:00,100629,Food & Beverage,Pepsi,330ML X 1,single-pack,3733751766,Pepsi Black No Calories 320ml,32,0,,2999,28,1,,True,False,False,True,False,False,499,423,,375,15,13,2,18,423,4.74,October,24,0.0,Pepsi Black
328,2023-10-24 10:16:00,100629,Food & Beverage,Pepsi,2L X 1,single-pack,6733644408,Pepsi Regular Soda 2L,73,0,,1492,80,1,,True,False,False,True,False,False,162,400,,379,10,3,2,6,400,4.88,October,24,0.0,Regular Soda
329,2023-10-24 10:16:00,100629,Food & Beverage,Pepsi,1.5L X 1,single-pack,4933652465,Pepsi Black 1.5Liter,63,0,,547,7,1,,True,False,False,True,False,False,49,99,,98,0,1,0,0,99,4.98,October,24,0.0,Pepsi Black
