date,itemid,date_collected,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
2023-09-11 12:33:00,13474365034,09112023-1233,238345847,100629,Maggi Magic Sarap All-In-One Seasoning Granules 8g  Pack of 16,8G/GR X 16,0,7000000,7000000,0,,,676,5770,,5400,194,77,26,73,5770,4.876170655567117,19206,59379,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['12bf56b779c876e6fcb8d0e651550236', 'c821b3fbe4e938488dc9136d6299dbf9', 'c6d9ad871b82cc6ff5dcf2b4d76ef444', 'f7a3fd9ea4b01859fde0a85bae73118e', '38c42ab77631e7b00940f7f447c03529', 'a41dc5938776dc81e6a48d903d904609', '6ac40d18d166eef551dce5c250056767', 'fb7d5935546c14cf062f12d87071586e']","[{'name': '1', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,3242124948,09112023-1233,238345847,100629,Knorr Cubes Pantry Pork 60g,60G/GR X 1,0,3600000,3600000,0,,Knorr,489,3541,,3317,113,45,14,52,3541,4.876166242578456,1258,12418,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['3e663451a9624098466cad76f1463267', 'c981fa4994509d8e19974179eab07213', 'f2e8f894a132406e93349cfeb3364670', 'dfc54a4cf24798954a420721a12fbda7', '080f0383370d4d62b7b42663652c5e21']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,8527430486,09112023-1233,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,0,5500000,5500000,0,,Knorr,724,4307,,4058,119,56,22,52,4307,4.884320557491289,381,18021,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,6536611542,09112023-1233,238345847,100629,555 Tuna Afritada 155grams,155G/GR X 1,0,3000000,3000000,0,,555,628,5696,,5336,148,90,28,94,5696,4.863316936050597,363,29462,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['c765a9ffce8781298efcf1bfea7d0427', '2e336cdccdbe5b1fc325a010ab79508e', '1acb9d48c9be3eac7bb036bb47f0c73a', 'e0004bd67d2cc44ba8b7d2d50ea8ea88']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,6897611588,09112023-1233,238345847,100632,Johnson's Baby Powder 50g,50G/GR X 1,2700000,2500000,2500000,7,7%,,535,2418,,2200,115,53,19,31,2418,4.8365066225165565,3105,9566,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['682faa0df0a805cc658092295a936e61', '85685af7174563d208ea0b6de9cfa446', 'ea2b7309a45450806f0cd3facb87ffda']","[{'name': 'V1', 'options': ['O1'], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,3234955563,09112023-1233,238345847,100629,Nestle Coffee-Mate Coffee Creamer Stand-up Pouch 400g,450G/GR X 1,0,13000000,13000000,0,,Nestle,856,8011,,7566,197,94,53,102,8012,4.884971242810702,569,32291,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-7qul8-lh5o6xpjixlsbb', 'ph-11134207-7qul1-lh5o6xpjkc689b', 'ph-11134207-7qul9-lh5o6xpjlqqo6e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,6463641448,09112023-1233,238345847,100632,Babyflo Baby Cologne Butterfly Kisses 100ml x2,100ML X 2,0,13500000,13500000,0,,,3100,6760,,6362,234,77,27,60,6760,4.895087303936076,2044,23868,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['65ab6e89e749091ec2338812a268f694', '0c755db8a4139a882fc1754b45a7f93f', '7e5bd0ee94cf33b0c98e867d95c26628', 'fa3f1752bd2329349037d2e3a634e415', 'aa56a5ab936f278f1398c563f912fde9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,6336619530,09112023-1233,238345847,100629,555 Sardines in Tomato Sauces 155g,155G/GR X 1,0,2400000,2400000,0,,555,509,4903,,4615,114,68,35,71,4903,4.874514612712038,156,37129,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['3d06e69322946309f3fc9c130b13c0dd', 'de168084ff0d7a850d2b569e60976dc1', 'b719aaa5bda446138fb6432e25fb3f8d', '8b7bb35bec907c4ee827c5fdf13a0a9a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,4963784015,09112023-1233,238345847,100001,Caress Basic Adult Diaper Large 2 Pieces,2Piece X 1,5000000,4400000,4400000,12,12%,,370,2436,,2248,134,36,9,9,2436,4.889573070607553,1442,9483,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['73cbf2e5600f55bef2293f48d28dd358', 'ecb2bfc08cf9b53e438e6eb7b8d37eea', 'd4ed59f5f572159e5d2d66a35be1bd1a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,10225254380,09112023-1233,238345847,100629,Rebisco Maxi Mix Assorted Biscuits 1.5kg,1.5KG X 1,0,36000000,36000000,0,,,1601,3653,,3337,161,59,31,65,3653,4.82881402355519,1879,8520,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['e166d531f68007b21d09c1651549e447', '953834330207a04df1c8368c2912cf27', 'a23f19499b19c37374cff0c96ad5ba70']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7797509780,09112023-1233,238345847,100632,NIDO® 3+ Powdered Milk Drink For Pre-Schoolers Above 3 Years Old 2.4kg,,0,139500000,139500000,0,,,375,3018,,2914,64,15,7,18,3018,4.938038436050364,5666,10037,1,True,"Liloan, Cebu",False,False,True,False,True,False,False,"['d96b2b8c340973fb184a688a918c0c01', 'a91ea6b4b32c50a03fe2cd122127a0e7', '39852416f743681e31f6154d4b08173d', '1fa8ebc1c7523c2da9be23b382e55ca4', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7742231393,09112023-1233,238345847,100629,Knorr Cubes Pantry Chicken 60g,60G/GR X 1,0,3600000,3600000,0,,Knorr,433,3255,,3043,99,36,20,57,3255,4.865189289012004,130,9479,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['2ceaaa2c73909be98cb9604b222af71c', 'b599ec3e279a2e8bc23fc5f1600d940e', 'dbf5729a363ace04f895913cb4861882']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,4734802280,09112023-1233,238345847,100632,Nestle Cerelac Baby Food Wheat Banana and  Milk 250g,250G/GR X 1,0,13500000,13500000,0,,Cerelac,812,2970,,2843,69,22,11,25,2970,4.918154260693837,1000,14397,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22100-lk4pqncn0wiv19', 'sg-11134201-22100-e3flypcn0wivd2', 'c531ca1a66a4d0babdf44335a565daa5', '4acf94f0f2e575baab16ceb498d20c05']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7956137358,09112023-1233,238345847,100001,Caress Basic Adult Diaper Medium 10 + 1 free pad,11Piece X 1,18700000,17800000,17800000,5,5%,Caress,701,2693,,2523,118,39,4,9,2693,4.910475482912333,839,14829,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['9ce39e0bdfc81da0cf593c98b85af0c6', 'bd2809d156ab3965152a221ef041fba2', '1951428ce8921ce70f4cfd03aeb480a1', 'ce002dbdeaa1ca5a428a7fb171ac688b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,21691854458,09112023-1233,238345847,100629,Bundle Of 2 Alaska Crema All Purpose Cream 250ml,250ML X 1,0,13400000,13400000,0,,,98,181,,170,7,2,2,0,181,4.906077348066298,684,1074,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-7qukx-lkeqpbqxgde43e', 'ph-11134207-7qul2-lkeqpbqxeyto22', 'ph-11134207-7qul0-lkeqpbqxdk98f7']","[{'name': 'Bundle ', 'options': ['Bundle of 2'], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7342226876,09112023-1233,238345847,100629,Knorr Cubes Pantry Beef 60g,60G/GR X 1,0,3600000,3600000,0,,Knorr,274,1452,,1374,38,15,5,20,1452,4.889731219848381,92,4932,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['7b4e5301d8f430259a5bafad42b5f508', 'aebddfca68a758dc2f0683d32c227307', '54eba9a1e7de6e7ca19a2f67ce31677e', '9b2c3f470ec819ca8b6d24b8ea2223e3', '327d3dee858d32ed68dd411dd437aad6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,3017468330,09112023-1233,238345847,100629,Knorr Cream of Mushroom Soup Mix 62g,62G/GR X 1,0,5500000,5500000,0,,Knorr,617,2809,,2618,77,45,25,44,2809,4.859386152748037,1074,10443,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['a4b82369efc6f0b54920ed929d29e47e', '67c029e8d9a7fdb297eaf4f1886917cb', '5e9b1b475b6346f1460e3dd6cb9081f5', 'cf66ad99b89f9b0d9406964a0260f164', '455a0083aac7980e12a7485d798f25c7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7034790545,09112023-1233,238345847,100632,Cerelac Baby Food Mixed Fruits & Soya 250g,250G/GR X 1,0,13500000,13500000,0,,Cerelac,240,1456,,1384,40,10,8,14,1456,4.903846153846154,729,6217,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['3a85a7d850c4e1ad4a6dcb96c25be08c', '69e1cf7d7d8f4a1570cfdaaaa462e174', 'd7ef46f77e4f5b3e40221a8d823e6535']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7333630881,09112023-1233,238345847,100629,Gatorade Blue Bolt 350ml,350ML X 1,0,3200000,3200000,0,,Gatorade,277,536,,500,20,10,2,4,536,4.884328358208955,58,4381,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['e9f29eab8d10a08fe6b1666ff8b4aded', 'd448e9c3c4852f7471fbd93062f0e447', 'bc3e9631a1df4f07a66b045c0f76211a', 'd8e2af259acda3876ca6e081c8cc68b2']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,4923282639,09112023-1233,238345847,100629,Clara Olé Sugar Free Maple - Pancake Syrup 355mL,355ML X 1,12900000,11600000,11600000,10,10%,Clara Olé,895,1184,,1120,34,13,6,11,1184,4.900253592561285,43,3461,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['71fed89762787cc03cc41e04f20389ac', '834eff4a8a955fbe7db16fe537d2b761', 'e18fc99f88d386dba8721128d908446f', '0aea173921d9e5c4d8e4be6e7214c475', '4eee5baf79d1875377654ac0871a487f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7623658794,09112023-1233,238345847,100630,Grips Man Powder 50g,,0,4100000,4100000,0,,Grips,472,776,,731,33,3,3,6,776,4.907216494845361,395,3481,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['58e43598417adfc9504d7ebecf6f1490', 'a620d8c0f6bb3e3bc4828d429ab03dd6', 'd84ff8ef1af18029e959b883aae74a56', 'd73d5670482671b4d936eaac7e129da6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7234791091,09112023-1233,238345847,100632,Cerelac Baby Food Mixed Vegetables & Soya 120grams,120G/GR X 1,0,8000000,8000000,0,,Cerelac,387,2393,,2307,45,22,7,12,2393,4.9352006688963215,202,7147,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22100-pf35q0op6wiv41', 'sg-11134201-22100-1wn3g0op6wiv4b', '3015fb73890eb0b093a58b15d535b81c', 'e10a191cb39abf07bc1d162ee06cb86b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7134878347,09112023-1233,238345847,100632,Nestle Cerelac Rice & Soya 250g,250G/GR X 1,0,13500000,13500000,0,,Cerelac,160,946,,905,21,7,4,9,946,4.912262156448203,508,4188,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['sg-11134201-22100-6bega2w79wiv2b', '9aaefa35735050c5249f26ae0a1ce8b7', '1bda6b6a775d245850dc3e2b7fd48cff', '761b1fb1167a5911ca73f88ce0e66b92']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7356162742,09112023-1233,238345847,100001,Charmee Sanitary Napkin Fem Pads Heavy Flow or Night Use 8's + 1 pad,9Piece X 1,2400000,2200000,2200000,8,8%,Charmee,688,3132,,2986,90,31,11,14,3132,4.925191815856778,336,13215,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['0a984fa01cf4675fc7790a2b76d1b032', '17a44b5f912dd526116c2fd01f7da839', 'ee167f82b7656e90998abf10aef51846', '2eed718ed3770bb0d36abf404f2e1b77', '281683a071f5d0b47c78cac48b496a90']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,20249570530,09112023-1233,238345847,100001,Charmee Go Girl Pantyliner 40s,40Piece X 1,3200000,3000000,3000000,6,6%,,316,1555,,1450,73,18,2,12,1555,4.895176848874598,1087,7826,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['b668af34985ea36c3b6aae5f3d405cee', '85366f556cc286f5950fc0e47f5939b1', 'd1245db2ffc766c722ca13744d6c3fd8']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
2023-09-11 12:33:00,7063787267,09112023-1233,238345847,100001,Caress Basic Adult Diaper Medium 1's,1Piece X 1,0,2100000,2100000,0,,,327,2685,,2486,134,42,12,11,2685,4.88901303538175,2014,18103,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['8408f47de5a81cd9f7b278486b713af0', 'dc0abd1a1dbc84fe5665f4d2552ac656', '75d963d52da4093dc054b9c5068c88fe']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
