date,itemid,date_collected,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
2023-10-01 07:53:00,12805407603,10012023-0753,238345847,100636,Mighty Clean Detergent Powder Floral Blossom - Powder (Pink) - 1 kilo,1KG X 1,5000000,4000000,4000000,20,20%,,2817,32280,,29092,2116,570,230,272,32280,4.843859594674281,72506,248462,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['1be34335be886b19de94d98060343cb3', 'e8c513156f5a46ba708b7ab9fb12441b', '82be556bfd7871de162f73d4511469fa', 'd2534b00ca850e773a8a460c4026fa5e', '561fa8562c67328071798e25c0f8685c', 'd95eef248bd6be46b6689a5370a79068']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,8990471009,10012023-0753,238345847,100629,Bear Brand Fortified Powdered Milk Drink SWAK Pack of 8 - 33g,33G/GR X 8,0,9400000,9400000,0,,,1191,8890,,8392,274,104,31,89,8890,4.89602790593001,20528,72211,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22100-qvetmdh94wiv1f', 'sg-11134201-22100-21ueqjh94wiv30', 'fc8b2ef76feceda68197c7f6156889c3', 'ec1acd385615d3d2c445cbbf0af564af', '6d379c907d6a3d50fe882857ebbf9d49', '2f82a1b9196a0d98de90db740081be65']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,5357349147,10012023-0753,238345847,100629,Mega Sardines Tomato Sauce 155g,155G/GR X 1,2600000,2500000,2500000,4,4%,Mega,645,5885,,5409,215,105,54,103,5886,4.833673469387755,24272,67602,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['45954a4c84f5a06ca03c1caa5ba80d0f', 'efb87440161807b63cf2e4db3b095f76', '0c87434898a6f5025a0c0ff8ab9888f8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7932743922,10012023-0753,238345847,100629,"Kopiko Blanca, Twin Pack 10 x 58g",58G/GR X 10,0,13100000,13100000,0,,Kopiko,678,4446,,4199,135,37,11,64,4446,4.8878378378378375,13887,51297,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['8c28afbf1b7e773afa90bf23dc7b3fd2', '8d6b526193030271c7b0db54fa9e4c12', '4776402685d5b40f0bdda0bb1918d8ef', 'bcbcc2a48ea5f741aa551ebd265dfb99']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,13705400379,10012023-0753,238345847,100636,Mighty Clean Detergent Powder Original with Optical Brightener - Powder (Blue) - 500 Grams,500G/GR X 1,2500000,2000000,2000000,20,20%,,811,6976,,6121,521,175,54,105,6976,4.791445385388259,10645,65688,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['1c9ef4d616ce9a6606ca0ccfadc67f2f', '4383ce30ebcd5fbdada473fd378d5601', 'b73c23b9b14835137e496d43d1e3538e', '0ace6cb03039b44a93a17563e846e8ad', '392ceae7e6378e618587b732c35b9304', '18ea3fb457eb4e25e53a225fbdbac7f2', '6f6f32768684b43a14fae1682da806ad']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,10185573248,10012023-0753,238345847,100629,Mega Corned Sardines in Tomato Sauce 155g,155G/GR X 1,0,1600000,1600000,0,,,784,4780,,4195,311,115,64,96,4781,4.76626909395271,20893,69114,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['24dd37681174d93cc2b0bb5e0780ed07', '7f1ff3f2ba163b76b7af6d1d59182f67', '0c87434898a6f5025a0c0ff8ab9888f8']","[{'name': '155G', 'options': ['GREEN'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7957351456,10012023-0753,238345847,100629,Mega Sardines Tomato Sauce Chilli 155g,155G/GR X 1,2600000,2500000,2500000,4,4%,Mega,454,4562,,4155,188,89,31,99,4562,4.814652336038605,7671,43677,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f23ba1a5807d6b604b45ee18039a2387', 'bb57b13f77a2b57768506557838ac7a6', '455879a35e7eca5b3e7cf33e2e5d257a', '7079e0bf30acacc3eab1b4265344c780', '4fb9a358f733b440d0a70dc8fa9a04d1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7563131279,10012023-0753,238345847,100001,Pepsodent Whitening 2 Pieces 190g,19G/GR X 2,11900000,11700000,11700000,2,2%,Pepsodent,1171,9816,,9217,397,106,36,60,9816,4.9027919298960665,11737,31871,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['a985d5d74f0ad570c9e2e7c306816ffc', 'cb4e8ecc7789978f9ff2e2f68eb01463', '2efaf392d403d01402f8fc182f3206f0', 'c2b2cd9769ff352836b6d0b012fa30ef', '3da7d11494abac9d69bd259d3bbf5ba2', '8c5832e215669761db81d4361b32dd47', '35a752bf718691cf61279274dbd24fb0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,4236603025,10012023-0753,238345847,100629,Argentina Corned Beef 150g,150G/GR X 1,0,3500000,3500000,0,,Argentina,1002,9113,,8505,263,152,50,143,9113,4.862872211844852,8654,70004,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['de22d28848d5589beab21e5cd0305293', 'cb1a6828ab69741b4bf4e39fa83f460f', '8cde525177fdd393029043afa880d7eb', '28af6ec58901c5ad9fe6bc8cacf7160e', 'dadcbb5be0dad59404b893ef34de05fa', 'cb7daa23246a87dd80c09ef2655d5e6c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,13474365034,10012023-0753,238345847,100629,Maggi Magic Sarap All-In-One Seasoning Granules 8g  Pack of 16,8G/GR X 16,7000000,6100000,6100000,13,13%,,769,6701,,6272,238,86,27,78,6701,4.880692847543676,1037,73025,1,True,"Calamba City, Laguna",True,False,True,False,True,False,False,"['12bf56b779c876e6fcb8d0e651550236', 'c821b3fbe4e938488dc9136d6299dbf9', 'c6d9ad871b82cc6ff5dcf2b4d76ef444', 'f7a3fd9ea4b01859fde0a85bae73118e', '38c42ab77631e7b00940f7f447c03529', 'a41dc5938776dc81e6a48d903d904609', '6ac40d18d166eef551dce5c250056767', 'fb7d5935546c14cf062f12d87071586e']","[{'name': '1', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,4534782770,10012023-0753,238345847,100629,BEAR BRAND Powdered Milk Drink  300g,300G/GR X 1,0,13000000,13000000,0,,Bear Brand,1727,12211,,11474,417,159,57,105,12212,4.893041553970986,14901,65122,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22110-l5eczcyaeljv13', 'sg-11134201-22110-lws0zbwaeljv5e', 'sg-11134201-22110-bnpjed5aeljvc7', 'sg-11134201-22110-9j1ipqsaeljv8e', 'sg-11134201-22110-38eixj7aeljvd1', 'sg-11134201-22110-dy50aqabeljvce', 'sg-11134201-22110-pn1oj7cbeljv8c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7591877491,10012023-0753,238345847,100636,Tisyu Coreless Compact Tissue Paper 10's 30g,30G/GR X 10,0,5800000,5800000,0,,,5054,16530,,15379,667,260,85,139,16530,4.880637730358875,18471,65961,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['5ed3e13a3a4216ea6af71642bc2ed934', 'e42723b2de1e80c51cd3f346e0df8f8a', '5cec3f80b3c71a81ce676881956fa5ff', '3cdf5401e617b2fcf3f2675f712fc41f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7436632431,10012023-0753,238345847,100629,Argentina Meat Loaf 150g,150G/GR X 1,2300000,2000000,2000000,13,13%,Argentina,842,6875,,6407,211,120,39,98,6875,4.861757857974389,103,47386,1,True,"Calamba City, Laguna",True,False,True,False,True,False,False,"['026a5868f155320487aaae02cee35c05', '690f25d335990efecac14bc20b2b8302', 'c40cf87dc79ec6e9108f17ea11ae3c42', 'b1554094cc17b370d0126ee401a03eb7', '9468de55c81db4e2acfebf78f07718de', 'ba5f132b4542c537a41001c075beb0ae', 'c94a9d01feab5bfc75bd54bf9729ff95']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,8348384922,10012023-0753,238345847,100629,Bear Brand Fortified Powdered Milk Drink 2.4kg,2.4KG X 1,0,85000000,85000000,0,,Bear Brand,2126,16494,,15684,429,166,56,161,16496,4.906149260993857,4742,58772,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['566c592a53ffa13c602085c76182f37a', 'sg-11134201-22100-pz6wi8j34wiv9c', 'sg-11134201-22100-wdyqy7j34wiv35', '32e2a56a10403d8a3c18b9fb63f7d9e3', 'sg-11134201-22100-ytils8j34wiv52']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,3634981326,10012023-0753,238345847,100629,Chuckie Opti-Grow Flavoured Milk Baon Saver's Pack 6's  (110ml),110ML X 6,0,8500000,8500000,0,,Chuckie,4682,11461,,10796,328,139,63,135,11461,4.885881428446695,8484,46005,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['79a0dd3f16b4941dc4f0fa81f5185c0b', '65083ce74446ab27f098be0955e32879', '6f225fae7d45e7cdd415011636dee02c', 'b24f5d449fcddc773e4ea86817214cc3', '294444bb2f0b0b87c3c910b63de09b7d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,13405472398,10012023-0753,238345847,100636,Mighty Clean Detergent Powder Original with Optical Brightener Powder 1kl,1KG X 1,5000000,4000000,4000000,20,20%,,609,6541,,5880,445,114,39,63,6541,4.840606338998622,931,31677,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f785365abbf92b8ee2184fd51c0074e0', '3f7776609ae0fed4fc78faeed150e5d7', '0ea17cd35caa3e8808ab32a8ec31569e', '5d78b672de87a542405fa0c301db3a1c', 'cdc750f7c6d11d35d752e0f5009e8f9b', 'd2534b00ca850e773a8a460c4026fa5e', '561fa8562c67328071798e25c0f8685c']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,9214617902,10012023-0753,238345847,100629,Alaska Krem-Top Non-Dairy Coffee Creamer 450g,450G/GR X 1,0,10900000,10900000,0,,Krem-Top,587,3886,,3663,136,48,11,28,3886,4.903989703989704,10343,21732,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['sg-11134201-22100-af4ku3vgekiv25', 'e873f9ecad8a0d43da17d22b945f022a', '90bf8fffdb8963101191410ab2fe6079', '54a1c2d61cc221dca08b89ae7cbe1ed4', 'f183e36b7d7890bb4eb09ffe0fc3adc8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,5823600892,10012023-0753,238345847,100630,KERATINplus Gold Intense Brazilian Hair Treatment 20g 12 Pieces,20G/GR X 12,0,7900000,7900000,0,,Keratin Plus,2849,11718,,11134,323,110,39,112,11718,4.905444615122034,13530,47857,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['d454363ae0149395cab1d46c98630b66', '6b091a6ae4c562e2dcec1b8d0809233e', '6d5d50049f9d16bc90e49f154f0bda0f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,6932527827,10012023-0753,238345847,100630,Safeguard Bar Soap Arctic Fresh  3 x  115g,130G/GR X 3,0,13900000,13900000,0,,Safeguard,688,5449,,5094,189,78,24,65,5450,4.877202643171806,9111,17715,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134201-23020-4k22dun0arnv66', 'ph-11134207-7qul3-lg0eptas8c4wa9', 'd81e5e9670125efdbd13b2e77da25303', 'c3fe8355a1a6d960b22d4199c69941a5', 'a882136bb85a50c65835e91a41227fe7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,21637581481,10012023-0753,238345847,100630,DEOplus Pink - Tawas Powder with Licorice Extract 50g,50G/GR X 1,0,1600000,1600000,0,,,1265,6704,,6090,363,128,55,68,6704,4.842482100238663,7724,38346,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['87631ba39e714d381ca61bf3171eec26', '32b57281af864874b3db3b60808913b0', '4407ca70a091510cecfc7895f40d4dd2']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,6532754547,10012023-0753,238345847,100629,Energen Chocolate Hanger 10 x 40g,40G/GR X 10,0,8500000,8500000,0,,Energen,1153,7276,,6923,201,62,33,58,7277,4.911590815344424,18437,34945,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['52162a691191f0e9717f996211e4c479', '88dd66e407c11a9acb5e6d41ca6f598d', 'd7861de1f8c1c9f5487d012a0cd9761e', '4d928b243a04e7fa41c712111bee333b', '916c01d98294a5df564c4d4670bc6cab']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,9605032906,10012023-0753,238345847,100629,Maling B2 Chicken Luncheon Meat 397G,397G/GR X 1,0,12800000,12800000,0,,Maling,1119,8961,,8329,240,153,53,187,8962,4.842028823595129,1,55848,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['846d95628ee6e89b79909a2854e03bd2', '12d07a4dae8cda0020b6ca1860cc181a', 'd46b86699968f51f6799f8c841ee4455']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,12505431051,10012023-0753,238345847,100636,Mighty Clean Detergent Powder Floral Blossom - Powder (Pink) 500 GRAMS,500G/GR X 1,2500000,2000000,2000000,20,20%,,360,3899,,3457,273,95,27,47,3899,4.81301652892562,3366,37265,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['03afdb1f924553cbad2e816266df3825', '79e3fb698da51b27d3fae2809902643a', '4841eed8ca7f84cbfaa3b7ec63bfa985', 'e1b2a86807dc9e16eb03027af8e00e60', 'e34e73babc46752672a03dd0355ea63a', 'a497f7a694542a1913260be13666a934']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,4225347652,10012023-0753,238345847,100630,Belo Whitening Beauty Deo Roll-on 40ml Buy 1 Take 1,40ML X 2,30000000,15000000,15000000,50,50%,Belo,2216,10957,,10187,463,173,56,79,10958,4.883502236830092,557,33289,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['d38d1ab9ae41bab8011b9f2bf3d9cfa0', 'a88b320605bd570df91b1c2300ac00e5', '9d257073c348d84dd8018add5cd37e8e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,3397302858,10012023-0753,238345847,100629,Wafertime Rich Cream Wafers Choco 27g x 10pieces,27G/GR X 10,0,7900000,7900000,0,,,698,3606,,3381,122,45,15,43,3606,4.881031613976705,5035,14727,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ce35b466fa1c49b325357d39109ac8ac', '74e72b96b5948dcda467b2c4d69f9bf7', '83b34bc78966b27809165068d991f887']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,15213079078,10012023-0753,238345847,100630,DEOplus Tawas Powder for Underarm & Foot (50g),,0,1400000,1400000,0,,,1558,8437,,7781,392,153,41,70,8437,4.870302311796087,12144,52320,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['cf77adeef22c6b10de7dba1021545d87', '7d98c016daef6ce03c121bb4030cc8b0', 'c030ac0417ecbb78502ca582cddcb0b8']","[{'name': 'Color', 'options': ['White'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,19728656479,10012023-0753,238345847,100631,Pedigree Pouch Puppy Beef Egg Loaf with Veg 80g,80G/GR X 1,0,2700000,2700000,0,,,522,1624,,1493,86,19,6,20,1624,4.863300492610837,5865,29122,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5300d3833efc014f87114a73dc29f3f0', 'cdbf34725f734ceaad77489975b4fdb5', '2457894f1b33068682b0a7e3529b0871', '70bb4a964fab05309ce527fbc6ae44ce']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,5245819953,10012023-0753,238345847,100631,Pedigree Adult Beef in Gravy Flavor 80g,80G/GR X 1,0,2600000,2600000,0,,Pedigree,672,2901,,2719,106,35,13,28,2901,4.889272162814764,1020,35983,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f6d2d9b7d35524d5972ed712ec5c1050', 'b3e2ccd605731ae2a0177de28733cb6c', 'eb4c0779e2f6625a2310ec24ce3c3644', '4637d111f206a2647bd2d469659834bb', '384162fdef4b60054717474c8fc3adfc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,3242124948,10012023-0753,238345847,100629,Knorr Cubes Pantry Pork 60g,60G/GR X 1,3600000,3500000,3500000,3,3%,Knorr,524,3955,,3699,136,46,17,57,3955,4.875474563401671,10067,15735,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['3e663451a9624098466cad76f1463267', 'c981fa4994509d8e19974179eab07213', 'f2e8f894a132406e93349cfeb3364670', 'dfc54a4cf24798954a420721a12fbda7', '080f0383370d4d62b7b42663652c5e21']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,8377114272,10012023-0753,238345847,100629,Nutella Spread 200 Grams,200G/GR X 1,17500000,15100000,15100000,14,14%,,1996,3820,,3572,162,43,5,38,3820,4.891361256544503,221,12767,1,False,"Calamba City, Laguna",True,False,False,False,True,False,False,"['0bfefd9529a44b5e4f119bbdd9ffd049', '27f49cf2c333972ee8c1f6fbbe3e60ec', '79d6b25d68e3b50f202bb4845a56fb32', 'ca544a43fa01bd05ab23c0609c7e41e6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,8926708203,10012023-0753,238345847,100001,Close Up Anti-Bacterial Toothpaste Red Hot 120g,120G/GR X 1,12500000,11900000,11900000,5,5%,Close-Up,506,5246,,4910,192,80,21,43,5246,4.889206712433257,1293,14333,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['b56d46291870b30e07562bd8cb23352a', '4f80962ee769524885aff20893ba1f64', '325c05888ffa6fc394eb211d47057840']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,4056151148,10012023-0753,238345847,100001,Charmee All-Night Long Feminine Pads 10s,10Piece X 1,0,6500000,6500000,0,,Charmee,856,2890,,2769,87,24,5,5,2890,4.941176470588236,5339,13307,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['156e6fe0aade2e2bef5afba341b3371c', '369871b1e014b4f10c4b769cfd4fd940', 'c9153988215c6462319b477b086f27b5', '1411b0d8f7fafc0246f5699ebda88eff']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,8527430486,10012023-0753,238345847,100629,Knorr Crab And Corn Soup Mix 55g,60G/GR X 1,5500000,5400000,5400000,2,2%,Knorr,743,4549,,4288,127,59,22,53,4549,4.886518583681548,8533,20219,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['6ce256ad83a728127f3afba7cfa03f6f', 'eb2c5e1d1a9310984633f59c2023411d', '5d86802cdc1aa40b7ca2c00dec595fc7', 'ab87958a1dcce92b0d54a09f9ff7e1ab', 'b2ee919333e780d2045f2a0bd8eacb37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,8289121260,10012023-0753,238345847,100629,Rebisco Extreme Choco Coated Sandwich 25g x 10pcs,25G/GR X 10,0,6600000,6600000,0,,,768,3705,,3506,108,38,18,35,3705,4.899810964083176,4807,12121,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['0fd165f842a0ae39dce512f84d244ef1', '1e93fcea63000da6370e098bad34cb9b', 'ea1275ea23b7f92a3f3a594f24b783bf']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,4032759150,10012023-0753,238345847,100629,Energen Vanilla Hanger 10 x 40G,40G/GR X 10,0,8500000,8500000,0,,Energen,572,2302,,2196,62,21,6,17,2302,4.917463075586446,2788,11226,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['a629db3a56a5df4329d16ba2121a943d', '1349d2dc88070f9c68ed3051d2688085', 'ef8bba7449f90c10c73e53fc0901ccc7', 'cc4e1f7d9ff88bdc2303015c6436eb2b', 'e0f4813ed46aee0660cd23945a85d831']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,3234955563,10012023-0753,238345847,100629,Nestle Coffee-Mate Coffee Creamer Stand-up Pouch 400g,450G/GR X 1,0,13000000,13000000,0,,Nestle,894,8349,,7890,208,98,54,102,8352,4.8870232669704965,3755,34273,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-7qul8-lh5o6xpjixlsbb', 'ph-11134207-7qul1-lh5o6xpjkc689b', 'ph-11134207-7qul9-lh5o6xpjlqqo6e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,2989475703,10012023-0753,238345847,100629,Crossini Choco Hazelnut 41g x 10pcs,41G/GR X 10,0,9600000,9600000,0,,,780,1809,,1684,79,19,7,20,1809,4.879491431730238,3982,8157,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['96e9e3c4fdca0a83dc70fa4273cc8da4', '519e949a3ba7e005cc480b4eaea8b0ee', '99371007841518ed2588629ad31fdace', 'e62ff2ba53ce6a4dc5652e799a4a5677', '579e1c33af7eb35cdc9491449408d441', 'ee45a8ffdff390d0ea6af2a8be124feb', 'a807b777843672834bc607939394344e']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,6463641448,10012023-0753,238345847,100632,Babyflo Baby Cologne Butterfly Kisses 100ml x2,100ML X 2,0,13500000,13500000,0,,,3539,7380,,6924,277,83,28,69,7381,4.891177666350454,1620,26466,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['65ab6e89e749091ec2338812a268f694', '0c755db8a4139a882fc1754b45a7f93f', '7e5bd0ee94cf33b0c98e867d95c26628', 'fa3f1752bd2329349037d2e3a634e415', 'aa56a5ab936f278f1398c563f912fde9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,5336624055,10012023-0753,238345847,100629,Argentina Corned Beef 175g,175G/GR X 1,0,4000000,4000000,0,,Argentina,330,2116,,1993,49,34,8,32,2116,4.874231678486997,301,14961,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['b7ca128b46ae1234f5cc277a96e269ea', '63d67346de733416a2cb7047564d6b3c', '971367b7d1795a58345f6719743f224c', 'e2220162b0b3dd88fdb30b0856ed4221', '808107cebe9db87eb28bb1ea90a60bec', 'a902cb8ccf4b1fe49cd0e41cd8c4dfb3', '3dbc9e2cb350e68e7a0635c108bf6956', 'cb7daa23246a87dd80c09ef2655d5e6c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,6442252815,10012023-0753,238345847,100629,Knorr Liquid Seasoning Original 130mL,130ML X 1,6200000,6000000,6000000,3,3%,Knorr,969,4447,,4196,132,43,19,57,4447,4.886890038228019,5499,12905,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['1cf047405f7ae82f21dc54b8e00646fe', '21742ecc1135058bec42a3de2364e02c', 'b6f34168a33f036e2b301ea946996f06', 'e75820d1ed05c8630ff218395e760251', 'dcb1a143d00065f1115ebc20db831ec6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,12881664150,10012023-0753,238345847,100629,Nissin Pasta Express Creamy Carbonara 60g,60G/GR X 1,0,1600000,1600000,0,,,983,2951,,2686,132,58,27,48,2951,4.823449678075229,1984,28572,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['f70e40bb9d2cac21c750e93b6f4b09c9', 'c25484ec2a2ce030432835f6f75e5e76', '6fa494a521a73c2869c2250337a1169e']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7742231393,10012023-0753,238345847,100629,Knorr Cubes Pantry Chicken 60g,60G/GR X 1,3600000,3500000,3500000,3,3%,Knorr,447,3522,,3287,112,41,22,60,3522,4.863765642775881,5694,11433,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['2ceaaa2c73909be98cb9604b222af71c', 'b599ec3e279a2e8bc23fc5f1600d940e', 'dbf5729a363ace04f895913cb4861882']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,4947412374,10012023-0753,238345847,100629,Quaker Instant Oatmeal 800g,800G/GR X 1,0,13200000,13200000,0,,Quaker,1390,6344,,6020,188,59,20,57,6344,4.908517350157728,1283,17854,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['c3e268126fbc68cea9469011a8ded787', '6816f4d2497ee382a310c9a53489bdbf', 'db7883669f5503b814664f36fecefe3b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,11825198417,10012023-0753,238345847,100629,Fudgee Barr Combo 10 Pieces 39g,39G/GR X 10,0,8100000,8100000,0,,,764,5587,,5260,153,66,22,86,5587,4.877686246418338,2853,15920,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['6ddea7dc3813c04345fefc7da383d11f', '1d5f188fc3f18ae62f499361c9977d9f', '862e0ca8614a2f210a903e979c6dc76f', '58099291459fe48645a0a959b598f5db', '533a3ec1d45179f5f33e0f80a3c24aba', '55efc9a5870464a64cd3dba7741197b6']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
2023-10-01 07:53:00,7063787267,10012023-0753,238345847,100001,Caress Basic Adult Diaper Medium 1's,1Piece X 1,0,2100000,2100000,0,,,349,2894,,2677,149,43,13,12,2894,4.888735314443677,2157,19628,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['8408f47de5a81cd9f7b278486b713af0', 'dc0abd1a1dbc84fe5665f4d2552ac656', '75d963d52da4093dc054b9c5068c88fe']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
